,Date,return,RiskFreeRate,spread,SMB,RMW,CMA,HML,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,DJI_Return,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Adj Close,GSPC_Volume,GSPC_Return,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Close,IXIC_Adj Close,IXIC_Volume,IXIC_Return,SOX_Open,SOX_High,SOX_Low,SOX_Close,SOX_Adj Close,SOX_Volume,SOX_Return,新台幣NTD/USD,台灣VIX波動度,Gold_Price,Gold_Open,Gold_High,Gold_Low,Gold_Vol.,Gold_Change %,Oil_Price,Oil_Open,Oil_High,Oil_Low,Oil_Vol.,Oil_Change %,WS_當天盤中分數,WS_當天盤中分數_norm,WS_當天盤後分數,WS_當天盤後分數_norm,Jeiba_當天盤中分數,Jeiba_當天盤中分數_norm,Jeiba_當天盤後分數,Jeiba_當天盤後分數_norm
327,2022-06-27,0.015989,6.621006758411596e-07,0.0159881095886446,-0.0100457230054668,-0.0056888416934117,6.662250239452411e-05,-1.8876763841527773,31533.6,31598.59,31351.37,31438.26,31438.26,309910000.0,-0.1981544525,3920.76,3927.72,3889.66,3900.11,3900.11,4325310000.0,-0.2973101484,11661.019531,11677.490234,11487.070313,11524.549805,11524.549805,5047860000.0,-0.7156532619,2745.76001,2749.659912,2692.780029,2713.47998,2713.47998,0.0,-0.1835588053,29.612,22.08,"1,824.80","1,839.60","1,842.80","1,821.80",143.82K,-0.30%,109.57,107.22,110.54,105.6,282.91K,1.81%,-38.66963689868926,0.5773315821830461,-47.58849387095319,0.3374477527430004,-66.43258033483474,0.5354219482986361,-79.17507514870695,0.26077365562077415
328,2022-06-24,0.00836,6.621006758411596e-07,0.0083591095886446,-0.0045382268387567,-0.0023964355280662,-0.0017484225562332,-0.7648590256880881,30846.94,31517.29,30846.94,31500.68,31500.68,465480000.0,2.6838033,3821.75,3913.65,3821.75,3911.74,3911.74,8120260000.0,3.056329086,11351.30957,11613.230469,11337.780273,11607.620117,11607.620117,9468130000.0,3.342444106,2639.77002,2719.530029,2639.439941,2718.469971,2718.469971,0.0,4.44646724,29.732,22.44,"1,830.30","1,824.20","1,833.70","1,817.70",139.72K,0.03%,107.62,103.99,108.58,103.64,321.59K,3.21%,-51.005077150085356,0.44144708385613496,-39.71128458375642,0.4481479783607823,-85.8735428490734,0.39789643295520233,-78.23349981574022,0.2698642629732925
329,2022-06-23,-0.011162,6.621006758411596e-07,-0.0111628904113553,0.0070688824138379,0.0027413880688267,0.0025774458398017,0.9214901808226784,30570.33,30715.63,30293.4,30677.36,30677.36,361420000.0,0.6371721014,3774.71,3802.58,3743.52,3795.73,3795.73,5098640000.0,0.9532193761,11137.679688,11260.269531,11046.280273,11232.19043,11232.19043,5258200000.0,1.620456477,2633.01001,2636.820068,2563.679932,2602.73999,2602.73999,0.0,-0.6477805273,29.782,23.03,"1,829.80","1,839.70","1,848.90","1,823.50",167.07K,-0.47%,104.27,104.42,107.05,102.32,346.36K,-1.81%,-56.665009151671434,0.3790985170497812,-44.51253902002092,0.3806748505099417,-88.5930950687231,0.3786583000573698,-72.78446991572902,0.32247289612116664
330,2022-06-22,-0.024216,6.621006758411596e-07,-0.0242168904113553,0.0031552168891751,0.0082033428716003,0.0033045487092405,2.2105288062320803,30352.57,30777.92,30166.01,30483.13,30483.13,343490000.0,-0.1543387296,3733.89,3801.79,3717.69,3759.89,3759.89,5058990000.0,-0.1301533419,10941.950195,11216.769531,10938.05957,11053.080078,11053.080078,5238180000.0,-0.146528934,2603.600098,2658.76001,2602.899902,2619.709961,2619.709961,0.0,-1.11951727,29.79,22.28,"1,838.40","1,834.90","1,850.30","1,824.50",149.55K,-0.02%,106.19,109.54,109.76,101.53,432.72K,-4.03%,-58.61316702670396,0.35763803812764017,-58.20282083591723,0.18828218573029865,-88.56167614276573,0.37888055777638235,-84.30223216856373,0.2112726017270088
331,2022-06-21,0.023495,6.621006758411596e-07,0.0234941095886446,-0.004351933367513,-0.0075475939292765,-0.0015996063052792,-2.122291133009629,30074.69,30653.98,30074.69,30530.25,30530.25,376900000.0,2.146189975,3715.31,3779.65,3715.31,3764.79,3764.79,5292260000.0,2.447725615,10974.049805,11164.990234,10974.049805,11069.299805,11069.299805,5226260000.0,2.509181549,2638.469971,2685.01001,2633.560059,2649.370117,2649.370117,0.0,2.74690627,29.715,20.82,"1,838.80","1,840.60","1,848.40","1,830.70",176.30K,0.00%,110.65,110.58,112.47,108.72,28.46K,1.66%,-50.82292080784829,0.44345367808199954,-47.61263543402323,0.33710848582991176,-79.56336907340913,0.44253464980116664,-76.16477421226284,0.28983714408314515
332,2022-06-20,-0.017497,6.621006758411596e-07,-0.0174978904113553,0.0042962052009365,0.0056617259909743,0.0006047171226259,1.4654781059761084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74,22.73,"1,838.80","1,840.60","1,848.40","1,830.70",176.30K,-0.10%,108.84,108.97,109.17,106.84,,-0.09%,-55.42466879120709,0.392761833818491,-51.87990931067383,0.277139509039377,-83.50109134724474,0.4146791727592283,-87.66322218334227,0.1788233228744944
333,2022-06-17,-0.01246,6.621006758411596e-07,-0.0124608904113553,0.0026249512833113,0.0011874111262232,0.0048325950006978,1.1001445952427271,29912.7,30167.52,29653.29,29888.78,29888.78,692830000.0,-0.1279443661,3665.9,3707.71,3636.87,3674.84,3674.84,8520740000.0,0.2200847067,10697.549805,10884.709961,10638.719727,10798.349609,10798.349609,7452830000.0,1.430101216,2581.719971,2598.560059,2523.199951,2578.540039,2578.540039,0.0,0.4550279919,29.72,22.69,"1,840.60","1,859.30","1,861.50","1,836.10",141.72K,-0.50%,109.56,117.08,118.97,108.25,103.15K,-6.83%,-46.74714473050189,0.4883515314440115,-53.635540208950694,0.2524672260702444,-75.94248370256696,0.4681488202034736,-81.69447586120559,0.23644965111566743
334,2022-06-16,-0.01004,6.621006758411596e-07,-0.0100408904113553,0.0055023029109508,0.0082899879473918,-0.0003255971510564,0.755576150053459,30305.74,30305.74,29740.35,29927.07,29927.07,442910000.0,-2.417657449,3728.18,3728.18,3639.77,3666.77,3666.77,5644930000.0,-3.251195913,10806.019531,10831.070313,10565.139648,10646.099609,10646.099609,5696630000.0,-4.081851007,2648.22998,2655.090088,2537.689941,2566.860107,2566.860107,0.0,-6.235135027,29.735,21.01,"1,849.90","1,835.80","1,860.20","1,816.30",180.89K,1.67%,117.59,115.98,118.08,112.31,162.54K,1.98%,-49.11129744003657,0.4623085448658089,-51.92106384358434,0.27656115496596256,-83.1080692827215,0.41745941380569457,-78.80879513592294,0.264309971474338
335,2022-06-15,-0.002999,6.621006758411596e-07,-0.0029998904113553,0.0024793306473087,-0.0030433143065334,-0.0031999181933971,0.3520936218448925,30570.5,31011.97,30185.08,30668.53,30668.53,392670000.0,1.000170263,3764.05,3837.56,3722.3,3789.99,3789.99,5530480000.0,1.459250217,10968.400391,11244.259766,10866.389648,11099.150391,11099.150391,5368500000.0,2.500850007,2726.070068,2780.639893,2674.02002,2737.550049,2737.550049,0.0,1.771825535,29.74,21.67,"1,819.60","1,809.70","1,845.40","1,808.40",203.42K,0.34%,115.31,119.07,119.61,114.6,301.75K,-3.04%,-52.9015107623983,0.4205563880424796,-59.435069750272376,0.1709651096107018,-84.81274356368027,0.405400535094836,-93.9217759318311,0.11839899703443522
336,2022-06-14,-0.001469,6.621006758411596e-07,-0.001469776256009,0.0067846761472988,0.0021622040501533,-0.0040993279084432,0.183827038045259,30592.34,30690.8,30144.23,30364.83,30364.83,366800000.0,-0.4977923592,3763.52,3778.18,3705.68,3735.48,3735.48,5153890000.0,-0.3773705672,10897.429688,10926.80957,10733.040039,10828.349609,10828.349609,4819890000.0,0.1768779013,2707.27002,2713.5,2658.409912,2689.889893,2689.889893,0.0,0.6318702955,29.708,21.39,"1,813.50","1,820.90","1,833.30","1,806.10",165.15K,-1.00%,118.93,121.09,123.68,116.62,366.32K,-1.65%,-59.05845469312213,0.35273284707411895,-52.36452386284013,0.2703291097841909,-82.28500054538256,0.42328180825672573,-84.85947973339215,0.20589255550803978
337,2022-06-13,-0.023641,6.621006758411596e-07,-0.023641776256009,-0.0026760329445561,0.0061571781641871,-0.0040301290472421,2.3018284657548325,31144.91,31144.91,30373.72,30516.74,30516.74,472290000.0,-2.790608926,3838.15,3838.15,3734.3,3749.63,3749.63,5636890000.0,-3.876837415,10986.849609,11071.480469,10775.139648,10809.230469,10809.230469,5937320000.0,-4.680671498,2742.149902,2765.429932,2665.639893,2673.0,2673.0,0.0,-5.613739543,29.742,21.05,"1,831.80","1,879.00","1,882.50","1,819.00",252.54K,-2.33%,120.93,120.19,122.25,117.47,372.40K,0.22%,-48.93211622244787,0.46428236577251636,-47.0676607487179,0.34476713985568913,-81.76678154246855,0.4269476933889208,-78.85212381554183,0.26389164699224116
338,2022-06-10,-0.0097,6.621006758411596e-07,-0.009700776256009,-0.0018415005554437,0.0016560543255197,-0.0041414958202087,1.0008416424287512,32053.52,32053.52,31387.84,31392.79,31392.79,362300000.0,-2.726755263,3974.39,3974.39,3900.16,3900.86,3900.86,4889640000.0,-2.911031355,11543.879883,11569.150391,11328.269531,11340.019531,11340.019531,5152020000.0,-3.523930717,2894.709961,2911.76001,2828.459961,2831.97998,2831.97998,0.0,-3.601688943,29.584,17.87,"1,875.50","1,850.40","1,879.60","1,826.50",267.20K,1.23%,120.67,121.46,122.75,118.33,352.91K,-0.69%,-44.446412132406,0.5136958960151299,-54.939384483820874,0.23414400395741078,-77.25200990626314,0.45888522196922227,-87.7650284613671,0.17784041596610187
339,2022-06-09,-0.00295,6.621006758411596e-07,-0.002950776256009,-0.0038598847665988,0.0073287459827306,-0.0002748762212404,0.2107828691384281,32828.62,32956.73,32267.78,32272.79,32272.79,289710000.0,-1.938901701,4101.65,4119.1,4017.17,4017.82,4017.82,4134170000.0,-2.379870595,12016.469727,12115.05957,11751.980469,11754.230469,11754.230469,5408460000.0,-2.747241911,2995.780029,3047.719971,2937.399902,2937.790039,2937.790039,0.0,-2.693188578,29.526,17.55,"1,852.80","1,855.10","1,857.80","1,841.90",131.29K,-0.20%,121.51,122.43,122.72,120.79,293.30K,-0.49%,-57.25038265648891,0.37265017119305466,-56.04993005201129,0.21853725282572206,-83.23844679620633,0.41653712229270673,-87.22804433371452,0.18302482520890073
340,2022-06-08,0.009546,6.621006758411596e-07,0.0095452237439909,-0.0012768000731489,-0.0012966171321379,-0.0030028155940864,-1.033320076103412,33087.07,33156.5,32824.37,32910.9,32910.9,270470000.0,-0.8114492585,4147.12,4160.14,4107.2,4115.77,4115.77,4159470000.0,-1.079390869,12147.280273,12235.780273,12052.700195,12086.269531,12086.269531,4708980000.0,-0.730671491,3069.76001,3082.379883,3000.459961,3019.100098,3019.100098,0.0,-2.388315234,29.52,17.88,"1,856.50","1,855.00","1,862.40","1,846.60",114.14K,0.24%,122.11,119.79,123.18,119.3,340.59K,2.26%,-59.02402769796714,0.35311208728526655,-61.62679617619255,0.14016427634654463,-87.93422608240415,0.3833191442321865,-93.36079717432362,0.12381506672005042
341,2022-06-07,-0.005605,6.621006758411596e-07,-0.005605776256009,-0.0036578291066985,-0.0010789463526555,-0.0012891835407196,0.5532618046538071,32783.03,33207.45,32641.85,33180.14,33180.14,270750000.0,0.8031406213,4096.47,4164.86,4080.19,4160.68,4160.68,4248210000.0,0.9523393579,11925.80957,12194.860352,11888.610352,12175.230469,12175.230469,4411240000.0,0.944008441,3025.919922,3098.75,3007.969971,3092.969971,3092.969971,0.0,0.9870240732,29.514,18.57,"1,852.10","1,843.50","1,858.20","1,838.50",119.21K,0.46%,119.41,119.1,120.36,117.14,341.69K,0.77%,-62.35472747897854,0.3164218306266878,-54.89813141402886,0.23472374279218117,-84.95427842406363,0.4043993164258001,-81.96624627843207,0.23382579504538176
342,2022-06-06,0.003225,6.621006758411596e-07,0.0032242237439909,9.840179812807374e-05,0.003426684822798,0.0046676303064457,-0.3208397001357317,33032.04,33235.37,32819.5,32915.78,32915.78,253010000.0,0.04887582562,4134.72,4168.78,4109.18,4121.43,4121.43,4332700000.0,0.3137367532,12200.330078,12245.400391,12004.200195,12061.370117,12061.370117,4647010000.0,0.4049008519,3121.939941,3132.419922,3047.179932,3062.73999,3062.73999,0.0,0.004894615201,29.415,18.27,"1,843.70","1,853.70","1,861.20","1,843.00",103.18K,-0.35%,118.5,120.82,120.99,117.63,246.83K,-0.31%,-51.70602097575737,0.433725640748662,-53.04492118108791,0.2607673304923566,-80.34593273798616,0.4369987885401217,-76.84881386950697,0.28323296094469697
343,2022-06-02,-0.007347,6.621006758411596e-07,-0.007347776256009,0.0006832235911687,-0.0048455492004675,-0.0037710243609254,0.7569663721453939,32809.01,33248.61,32509.43,33248.28,33248.28,333210000.0,1.32583717,4095.41,4177.51,4074.37,4176.82,4176.82,4405790000.0,1.843105605,11945.570313,12320.120117,11901.450195,12316.900391,12316.900391,4445840000.0,2.688244665,3041.97998,3158.620117,3036.97998,3157.97998,3157.97998,0.0,3.573265923,29.388,18.69,"1,871.40","1,849.90","1,874.40","1,846.50",127.47K,1.23%,116.87,114.8,117.77,111.2,327.60K,1.40%,-44.95401855327066,0.5081042152610598,-52.02194841522632,0.275143400982928,-78.30839919460905,0.4514123161819367,-86.85186255880929,0.18665673939473865
344,2022-06-01,-0.007894,6.621006758411596e-07,-0.007894776256009,-0.0083420687213618,-0.0014536840685766,-0.0004029316284617,0.6885286763121676,33156.31,33272.34,32584.76,32813.23,32813.23,338210000.0,-0.5361908353,4149.78,4166.54,4073.85,4101.23,4101.23,4531800000.0,-0.7482787411,12176.889648,12237.94043,11901.429688,11994.459961,11994.459961,4719900000.0,-0.7195338412,3117.300049,3130.100098,3011.179932,3049.030029,3049.030029,0.0,-1.602609908,29.27,18.85,"1,848.70","1,840.00","1,853.00","1,830.20",158.04K,0.02%,115.26,115.4,117.87,114.58,290.53K,0.51%,-44.148355889719234,0.5169792180681155,-47.493676560093334,0.3387802421211507,-72.40323822521553,0.49318546938394414,-77.00586294513084,0.28171670257259807
345,2022-05-31,0.011869,5.479453555334857e-07,0.0118682237439909,-0.0051987380617602,0.0032379297711439,8.781487787663366e-05,-1.2343307970576554,33160.59,33240.22,32752.34,32990.12,32990.12,533560000.0,-0.670942909,4151.09,4168.34,4104.88,4132.15,4132.15,6822640000.0,-0.6274289122,12137.540039,12190.080078,11942.5,12081.389648,12081.389648,6045500000.0,-0.4100214529,3110.090088,3126.860107,3052.659912,3098.689941,3098.689941,0.0,-0.5347763967,29.065,18.32,"1,848.40","1,856.50","1,867.90","1,837.60",201.80K,0.00%,114.67,114.96,119.98,114.15,440.80K,-2.50%,-49.28341648460317,0.4604125193047599,-48.28354274681508,0.3276800717575078,-77.85796595367653,0.4545986843230043,-78.26570368301728,0.2695533449804369
346,2022-05-30,0.021173,5.479453555334857e-07,0.0211722237439909,-0.0140537989726762,-0.0081499184536372,-0.0010723142578968,-2.0577314675865543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.144,18.7,"1,848.40","1,856.50","1,867.90","1,837.60",201.80K,-0.48%,117.61,115.58,117.79,115.39,,1.73%,-40.23230695259566,0.5601175523634355,-51.11807131745605,0.28784579278259065,-70.41505207246044,0.5072499132125902,-80.80125594727184,0.24507340243191908
347,2022-05-27,0.018623,5.479453555334857e-07,0.0186222237439909,-0.0063711944240408,-0.0044747696498094,-0.0005228729258056,-1.809407807551707,32735.09,33213.62,32682.01,33212.96,33212.96,328770000.0,1.764153103,4077.43,4158.49,4077.43,4158.24,4158.24,4375620000.0,2.474222739,11869.69043,12131.660156,11856.820313,12131.129883,12131.129883,4793900000.0,3.325876157,3048.110107,3120.889893,3046.699951,3115.350098,3115.350098,0.0,4.031910222,29.35,19.72,"1,857.30","1,855.10","1,866.90","1,851.90",123.76K,0.53%,115.07,114.2,115.3,112.85,217.28K,0.86%,-46.03887292076487,0.496153698013163,-47.82023528778563,0.3341910375545348,-75.05919881432847,0.47439718415978993,-81.9086205452476,0.23438215298663156
348,2022-05-26,-0.008395,5.479453555334857e-07,-0.008395776256009,0.0036025263939319,-0.0030921623102768,-0.0042076148945541,0.8807494547935343,32248.17,32774.14,32248.17,32637.19,32637.19,351220000.0,1.609294813,3984.6,4075.14,3984.6,4057.84,4057.84,4709970000.0,1.988322907,11409.839844,11796.969727,11406.160156,11740.650391,11740.650391,4672620000.0,2.675269842,2849.969971,3006.22998,2848.48999,2994.610107,2994.610107,0.0,3.873842849,29.505,20.93,"1,847.60","1,851.80","1,852.80","1,836.30",123.36K,0.07%,114.09,110.69,114.83,110.27,234.75K,3.41%,-51.53464739229004,0.435613454474103,-52.07115616891334,0.27445187315413827,-86.5324344889503,0.39323542852894594,-88.12585544722265,0.17435674733571152
349,2022-05-25,0.0087949999999999,5.479453555334857e-07,0.0087942237439909,-0.0094859261213674,-0.0032613359929975,-0.0045574528624729,-0.9884671414574208,31816.31,32254.44,31754.33,32120.28,32120.28,343460000.0,0.6002764917,3929.59,3999.33,3925.03,3978.73,3978.73,4802560000.0,0.9450764687,11225.030273,11511.900391,11211.849609,11434.740234,11434.740234,4519690000.0,1.511747454,2812.060059,2905.939941,2809.73999,2882.929932,2882.929932,0.0,1.976614564,29.556,20.46,"1,846.30","1,865.40","1,866.70","1,838.70",182.82K,-1.02%,110.33,110.39,111.68,109.23,191.37K,0.51%,-44.66397817960292,0.5112992362629191,-52.216727330169945,0.272406128296154,-79.6156880410207,0.4421645450299781,-91.93139058686364,0.13761552811569852
350,2022-05-24,-0.011932,5.479453555334857e-07,-0.011932776256009,0.0060324906720131,0.0014555061683304,0.0054485754607228,1.2218510980179331,31717.61,32014.86,31365.59,31928.62,31928.62,382950000.0,0.1517554448,3942.94,3955.68,3875.13,3941.48,3941.48,4923190000.0,-0.8120792702,11326.44043,11351.610352,11092.480469,11264.450195,11264.450195,4724430000.0,-2.347750395,2853.709961,2863.51001,2797.899902,2827.050049,2827.050049,0.0,-2.462708593,29.622,21.62,"1,865.40","1,852.30","1,869.10","1,847.60",174.76K,0.95%,109.77,110.41,111.43,108.61,224.79K,-0.47%,-57.44056202442731,0.37055519707962453,-47.827417808407766,0.3340900999477776,-86.150341871796,0.39593835458235405,-78.766854963848,0.264714890362165
351,2022-05-23,0.000716,5.479453555334857e-07,0.0007152237439909,-0.001669590707026,-0.0027862818552352,0.0041625584322419,-0.0641997604280622,31395.89,31968.42,31395.89,31880.24,31880.24,402010000.0,1.977934802,3919.42,3981.88,3909.04,3973.75,3973.75,4420030000.0,1.855506798,11396.280273,11552.070313,11304.55957,11535.269531,11535.269531,4552200000.0,1.590977172,2861.340088,2904.169922,2844.090088,2898.429932,2898.429932,0.0,0.54741403,29.62,21.42,"1,847.80","1,844.40","1,864.30","1,843.30",163.27K,0.31%,110.29,110.56,111.96,109.15,215.62K,-2.60%,-46.86639733164514,0.4870378710030154,-54.18083502128302,0.24480407322606287,-79.73351891198789,0.4413310085607185,-87.19368806865488,0.1833565239108752
352,2022-05-20,0.0077729999999999,5.479453555334857e-07,0.0077722237439909,0.0057030754639458,0.0033742426297175,-0.0021709564579566,-0.7277956630131999,31426.94,31515.78,30635.76,31261.9,31261.9,495510000.0,0.02806118939,3927.76,3943.42,3810.32,3901.36,3901.36,5130730000.0,0.01461242466,11542.669922,11552.209961,11035.69043,11354.620117,11354.620117,5434370000.0,-0.2974920578,2937.699951,2939.469971,2758.75,2882.649902,2882.649902,0.0,-0.2657196857,29.655,20.24,"1,842.10","1,839.60","1,847.80","1,830.60",143.05K,0.05%,113.23,111.45,114.04,110.85,20.00K,0.91%,-39.74351316955916,0.5655019972344413,-54.22244465483546,0.24421932351913114,-72.82647638722457,0.4901914794361383,-86.30560927481042,0.19193063936428345
353,2022-05-19,-0.016969,5.479453555334857e-07,-0.016969776256009,-0.0036475194791657,0.0043201465945328,0.0006898605284711,1.5129750112469689,31262.62,31569.13,31016.41,31253.13,31253.13,517190000.0,-0.7524276701,3899.0,3945.96,3876.58,3900.79,3900.79,5113550000.0,-0.5833809077,11364.400391,11562.820313,11313.30957,11388.5,11388.5,5154410000.0,-0.259677706,2901.050049,2960.129883,2867.129883,2890.330078,2890.330078,0.0,-0.606262921,29.769,21.24,"1,841.20","1,815.10","1,848.20","1,808.40",175.24K,1.39%,112.21,109.09,112.62,105.13,68.51K,2.39%,-45.93569946006932,0.4972902341773813,-50.416664472328,0.2977028237658519,-76.29716669423011,0.4656397900473637,-85.05140831496485,0.20403954671127597
354,2022-05-18,0.014996,5.479453555334857e-07,0.0149952237439909,0.0029146869912748,0.0043568073550696,0.0031078368381171,-1.2599387301337208,32468.67,32468.67,31393.95,31490.07,31490.07,465060000.0,-3.566175536,4051.98,4051.98,3911.91,3923.68,3923.68,5103220000.0,-4.039522115,11790.679688,11826.219727,11381.69043,11418.150391,11418.150391,5064120000.0,-4.725839351,3012.02002,3054.810059,2897.939941,2907.959961,2907.959961,0.0,-5.170064862,29.71,19.62,"1,815.90","1,813.20","1,822.90","1,805.00",150.35K,-0.16%,109.59,113.66,115.42,108.46,103.67K,-2.50%,-50.82420002976315,0.44343958645457426,-52.87257310299453,0.26318937749328347,-81.66919074041739,0.4276380514581283,-88.67749090907499,0.16903088416805148
355,2022-05-17,0.009751,5.479453555334857e-07,0.0097502237439909,-0.0056472119004487,-0.0081044889877075,-0.0041455675440206,-1.1023167812702337,32427.0,32689.14,32308.15,32654.59,32654.59,389310000.0,1.338064054,4052.0,4090.72,4033.93,4088.85,4088.85,4841410000.0,2.016961036,11905.570313,11988.429688,11754.280273,11984.519531,11984.519531,5093960000.0,2.758597993,3007.47998,3071.560059,2990.310059,3066.5,3066.5,0.0,5.014963324,29.732,20.01,"1,818.90","1,823.90","1,834.80","1,811.00",137.29K,0.27%,112.4,113.87,115.56,111.75,252.63K,-1.58%,-51.230429949594495,0.43896464695207726,-56.870439741698156,0.2070064422990113,-78.81127497958576,0.44785496908906497,-90.74715205115083,0.14904897073357856
356,2022-05-16,0.004327,5.479453555334857e-07,0.0043262237439909,-0.008853005696901,-0.0084227062271559,-0.006662700726741,-0.5714910620970582,32152.15,32514.02,31928.18,32223.42,32223.42,330030000.0,0.08311421123,4013.02,4046.46,3983.99,4008.01,4008.01,4415030000.0,-0.3946429947,11727.139648,11804.589844,11627.530273,11662.790039,11662.790039,4930250000.0,-1.204658712,2929.860107,2967.77002,2912.23999,2920.060059,2920.060059,0.0,-1.693730277,29.814,22.21,"1,814.00","1,809.40","1,826.00","1,785.00",159.49K,0.32%,114.2,110.98,114.9,108.11,289.13K,3.36%,-50.904047222723975,0.44256000732831924,-56.30274613914271,0.2149843704704517,-80.21714752222576,0.43790981612700647,-91.14215292925181,0.1452353641521466
357,2022-05-13,0.013822,5.479453555334857e-07,0.0138212237439909,-0.0126940196426108,-0.0096056015248038,-0.0046941974529721,-1.44460848278861,31963.86,32276.05,31862.79,32196.66,32196.66,388520000.0,1.469762341,3963.9,4038.88,3963.9,4023.89,4023.89,5183340000.0,2.386974311,11555.969727,11856.709961,11510.259766,11805.0,11805.0,5894020000.0,3.817092317,2880.0,2988.330078,2863.409912,2970.370117,2970.370117,0.0,5.06365491,29.807,21.64,"1,808.20","1,821.40","1,827.60","1,797.20",179.48K,-0.90%,110.49,106.65,110.64,106.29,240.99K,4.11%,-49.30956433304642,0.4601244803539299,-52.85351076390262,0.2634572649089076,-73.45827407008147,0.48572213786603624,-91.40833860611495,0.14266542695593432
358,2022-05-12,-0.024339,5.479453555334857e-07,-0.024339776256009,0.0051278873128052,0.0020398266631533,0.0010283332886419,2.10307238439964,31699.04,31914.46,31228.22,31730.3,31730.3,544240000.0,-0.326096756,3903.95,3964.8,3858.87,3930.08,3930.08,6286450000.0,-0.1296001708,11199.25,11547.330078,11108.759766,11370.959961,11370.959961,6679470000.0,0.05913045537,2781.840088,2851.75,2754.699951,2827.209961,2827.209961,0.0,0.5430421816,29.823,24.55,"1,824.60","1,852.30","1,858.80","1,820.10",255.61K,-1.57%,106.13,105.63,107.37,102.66,323.55K,0.40%,-63.13349007957781,0.30784315300014614,-61.82937380621382,0.13731740653125107,-93.2793653705206,0.3455075886241623,-91.9920492136107,0.13702988856143894
359,2022-05-11,-0.003452,5.479453555334857e-07,-0.003452776256009,0.0034833730997524,0.0007278847569381,-0.0044172976707973,0.1679569108307134,32123.24,32584.02,31798.86,31834.11,31834.11,458460000.0,-1.015617178,3990.08,4049.09,3928.82,3935.18,3935.18,5816140000.0,-1.646317842,11645.570313,11844.509766,11339.179688,11364.240234,11364.240234,6152370000.0,-3.181463531,2872.909912,2937.389893,2806.98999,2811.939941,2811.939941,0.0,-3.040896289,29.705,23.19,"1,853.70","1,836.60","1,857.80","1,830.60",243.56K,0.69%,105.71,99.0,106.44,98.2,382.70K,5.96%,-48.921149882428985,0.46440316856362707,-56.391168964127246,0.21374174426633916,-80.47083728837647,0.4361152128093117,-86.13424489697562,0.1935851073803438
360,2022-05-10,0.000796,5.479453555334857e-07,0.0007952237439909,-0.002371403979443,0.0016067877089993,-0.0048509628953966,-0.0978734454061434,32504.09,32752.17,31887.89,32160.74,32160.74,439290000.0,-0.2634769907,4035.18,4068.82,3958.17,4001.05,4001.05,5885820000.0,0.2457882763,11900.339844,11944.94043,11566.280273,11737.669922,11737.669922,6218260000.0,0.9844055836,2918.600098,2948.639893,2834.860107,2900.129883,2900.129883,0.0,2.51068476,29.712,23.48,"1,841.00","1,853.90","1,864.70","1,834.50",260.81K,-0.95%,99.76,102.65,104.16,98.86,389.75K,-3.23%,-49.68564053758662,0.4559817075509202,-47.003411322462384,0.3456700517529087,-80.11859396463814,0.43860698473613474,-83.87307487681437,0.21541597750924318
361,2022-05-09,-0.021896,5.479453555334857e-07,-0.021896776256009,0.0067776654931016,0.0041997667628827,0.0007110374744304,1.7826517776413404,32685.17,32685.17,32121.98,32245.7,32245.7,470770000.0,-1.986876952,4081.27,4081.27,3975.48,3991.24,3991.24,5954520000.0,-3.203713494,11923.030273,11990.610352,11574.94043,11623.25,11623.25,5939140000.0,-4.293328502,2918.419922,2949.919922,2817.209961,2829.100098,2829.100098,0.0,-5.129338711,29.733,24.01,"1,858.60","1,883.70","1,885.60","1,851.00",218.82K,-1.29%,103.09,110.43,110.49,102.13,368.18K,-6.09%,-45.32289091964291,0.5040407983558155,-46.62491121555663,0.3509892004137071,-81.04264529468307,0.43207023866324146,-78.69288617214215,0.2654290352831236
362,2022-05-06,-0.017245,5.479453555334857e-07,-0.017245776256009,0.006760450389755,0.0007854007331868,-0.0030662542454911,1.614702397158508,32773.88,33055.84,32474.69,32899.37,32899.37,416520000.0,-0.2988062599,4128.17,4157.69,4067.91,4123.34,4123.34,5116940000.0,-0.5674159065,12246.830078,12358.419922,11990.150391,12144.660156,12144.660156,5324480000.0,-1.404729848,2990.459961,3044.820068,2926.090088,2982.060059,2982.060059,0.0,-0.7808928799,29.66,21.97,"1,882.80","1,877.50","1,894.00","1,865.00",194.28K,0.38%,109.77,108.7,111.18,107.24,294.28K,1.39%,-51.73784974125536,0.43337502206429274,-55.191754161530476,0.2305973950959517,-82.39423690167239,0.42250906944906663,-91.40509947292318,0.14269669974630797
