Date,sentiment_mean,sentiment_count,sentiment_mean_author,sentiment_mean_engagement
2018-07-02,-0.02795123863512801,1891,-0.02932616961177993,-0.028081505777036143
2018-07-03,-0.031647931103895084,1868,-0.03194899210180759,-0.0319549471802224
2018-07-04,-0.03568737017833935,1681,-0.0351714336205806,-0.035984394257381744
2018-07-05,-0.025745133097845502,2250,-0.026753718032320722,-0.02598132571668457
2018-07-06,-0.02014213422231786,1518,-0.01915038692440228,-0.019566309867018905
2018-07-09,-0.02297696126579924,1638,-0.022399226051162048,-0.023259108289692527
2018-07-10,-0.01609733870069266,1630,-0.017585458467339686,-0.016180707281897487
2018-07-11,-0.025303468553150615,1538,-0.024764652976427725,-0.02547602400429045
2018-07-12,-0.013772246169402811,1466,-0.012730081475124068,-0.013591052398998693
2018-07-13,-0.015610155638195329,1680,-0.014423224288054825,-0.01580446735363525
2018-07-16,-0.016071569257717473,1160,-0.016167580541519535,-0.016484960352699803
2018-07-17,-0.009813493679407292,1649,-0.010737888937968806,-0.010302790198110813
2018-07-18,-0.015856726209573107,1691,-0.015535114463892148,-0.01600447742970541
2018-07-19,-0.021572933654640507,1798,-0.02117071597921308,-0.021715982520656152
2018-07-20,-0.03869282182822842,2137,-0.03848655921489296,-0.039357093403917
2018-07-23,-0.02808785160120283,1883,-0.028313643560653575,-0.028602354375484754
2018-07-24,-0.018443154600961645,1606,-0.018551490299527434,-0.018726342989611188
2018-07-25,-0.008392113086790767,1724,-0.008704139324987346,-0.008627550842703639
2018-07-26,-0.016633281332270627,1687,-0.01638219357706717,-0.016694054173464947
2018-07-27,-0.014802451124027538,1747,-0.015108423763427926,-0.014812442727422215
2018-07-30,-0.021864898282485834,1911,-0.023204594357992495,-0.021965117814574848
2018-07-31,-0.027120681189214405,1884,-0.02662308905441845,-0.027656782409338155
2018-08-01,-0.012919821094551014,1552,-0.015939445905879365,-0.013083623122148008
2018-08-02,-0.020579569880793114,2042,-0.020850331144413595,-0.02065556687955121
2018-08-03,-0.0194112252902422,2496,-0.017744252955959126,-0.019523459115798305
2018-08-06,-0.01912858395264883,1786,-0.018305404826263798,-0.019327904916117147
2018-08-07,-0.011065836387039958,2003,-0.01061925640408,-0.011167022419155816
2018-08-08,-0.01616095202533935,1992,-0.016618423301813824,-0.01646882593725614
2018-08-09,-0.02048458369944838,1536,-0.020675833629537316,-0.02100897962393109
2018-08-10,-0.017941551610020957,2507,-0.017267603352222133,-0.01798283677655511
2018-08-13,-0.021204768768098996,2344,-0.021848332304600676,-0.02130084604159075
2018-08-14,-0.02090611105516035,1959,-0.02345154733665487,-0.021123909810325536
2018-08-15,-0.027348996695611798,2614,-0.02706819646740794,-0.027392241499757726
2018-08-16,-0.029778591975150964,2193,-0.028562409934837073,-0.029987381271045978
2018-08-17,-0.02522669138905221,2244,-0.025158144078011146,-0.02548753741266643
2018-08-20,-0.036281344751989006,1754,-0.035367986812372826,-0.03668043438801192
2018-08-21,-0.02192373708053363,1846,-0.022237186620331424,-0.022369169827229494
2018-08-22,-0.01605474640918353,1624,-0.01632331882553425,-0.016703009547153355
2018-08-23,-0.029680738255053657,1845,-0.028728559315155326,-0.0303114147735143
2018-08-24,-0.02491381574580382,2309,-0.024066976491483812,-0.025362587013854094
2018-08-27,-0.03224731846283315,951,-0.03215790806000359,-0.03237593150153443
2018-08-28,-0.03249526298841813,1607,-0.03101964049912816,-0.033132714189081196
2018-08-29,-0.03135759187078537,1739,-0.03139568787796508,-0.031810526840512304
2018-08-30,-0.03215496715490249,1744,-0.03194313094278165,-0.0323009745291025
2018-08-31,-0.026545667149824606,1921,-0.02622119597015102,-0.02689621924786973
2018-09-03,-0.01702951722740449,1896,-0.016918234061952506,-0.01778920871424964
2018-09-04,-0.023512792033020504,2014,-0.023863117572698513,-0.02402537787332173
2018-09-05,-0.030503281888205072,1856,-0.02977402609088831,-0.030762738884649084
2018-09-06,-0.026834707190268734,2117,-0.02534438850604909,-0.027076807593129776
2018-09-07,-0.028203927587397152,2503,-0.026486986376525523,-0.028236030309144
2018-09-10,-0.025613966991114057,2099,-0.024933623848876624,-0.025650689231684898
2018-09-11,-0.03841346152638982,2005,-0.03766686483028068,-0.03883777319839769
2018-09-12,-0.018056905840524495,2398,-0.016689726644938573,-0.01823077966450067
2018-09-13,-0.02512671537001463,2044,-0.02494599286542334,-0.025515617978495914
2018-09-14,-0.014353168760720033,2257,-0.014126208555423627,-0.014822718327982322
2018-09-17,-0.026156167332115118,1358,-0.024586223652432383,-0.026361845258466705
2018-09-18,-0.0273332080378286,1819,-0.025925767986283627,-0.0278004298436589
2018-09-19,-0.027946595076029385,1916,-0.02766769487340488,-0.02791131857949147
2018-09-20,-0.024502752544067384,1758,-0.024550224721185364,-0.024773190498288186
2018-09-21,-0.01689197603851819,2590,-0.01698826230257885,-0.016907035010404133
2018-09-25,-0.016125636033273237,1106,-0.01620271749519329,-0.01627961387296729
2018-09-26,-0.021586112854206745,1349,-0.020910880138217538,-0.022070307439578368
2018-09-27,-0.027277931409741434,1859,-0.027597242128335673,-0.02731703967345865
2018-09-28,-0.024664801590178982,1965,-0.025153632197625033,-0.024811010055847335
2018-10-01,-0.023113599433097428,1253,-0.020325834294688636,-0.023254793919076314
2018-10-02,-0.026188132811908377,1894,-0.02626309097105099,-0.026403738918281544
2018-10-03,-0.02410525150321588,1569,-0.02417743807001182,-0.024048837874131732
2018-10-04,-0.027415852507617498,2298,-0.02663762163595084,-0.027437263078406587
2018-10-05,-0.021846077611866348,2664,-0.021950394961108965,-0.021853483189799655
2018-10-08,-0.02970187146324843,2191,-0.028955170238510648,-0.029852216393037305
2018-10-09,-0.01885573668437902,2684,-0.01810576785830242,-0.018862244749148556
2018-10-11,-0.01761359241998279,2556,-0.01659705573190765,-0.017608757369076924
2018-10-12,-0.02868210276772989,2772,-0.02732137448123598,-0.028691632241230804
2018-10-15,-0.024979182934219184,1838,-0.02470953411225939,-0.025259049093916387
2018-10-16,-0.028225306267119818,2304,-0.026666591839200365,-0.028328016733525918
2018-10-17,-0.038230204877728054,2193,-0.03805582178843228,-0.03863514027871095
2018-10-18,-0.02922047168334458,2205,-0.028834181542069928,-0.029270035238464564
2018-10-19,-0.016718123113540196,2654,-0.016337722470272004,-0.016746710585563325
2018-10-22,-0.02567790599461151,1718,-0.025052431784641994,-0.025838629430246472
2018-10-23,-0.026849411906697315,2573,-0.02811294434525513,-0.0268426248974725
2018-10-24,-0.02337496109734649,2730,-0.024614760217965263,-0.02338838139313422
2018-10-25,-0.022888554108242698,2444,-0.021922850665299937,-0.022975347987774102
2018-10-26,-0.029411822723158298,2726,-0.030070864260433212,-0.029438232003533467
2018-10-29,-0.030173570397320416,2017,-0.02922175439688927,-0.030232281083434023
2018-10-30,-0.02536545615423663,2031,-0.025885484771787627,-0.025548988410824928
2018-10-31,-0.025257634415016682,2144,-0.02299184061927583,-0.025268859990563695
2018-11-01,-0.01919265373283178,2230,-0.01858100208531525,-0.01922746609794653
2018-11-02,-0.02131616253616827,2743,-0.021262938495546075,-0.02133814420028375
2018-11-05,-0.018904928051593526,1921,-0.017003786697359143,-0.019051500670067494
2018-11-06,-0.01787043490523019,1728,-0.017530741085859183,-0.018157786848501032
2018-11-07,-0.01839384400989464,2102,-0.01740182569593467,-0.018452612772403457
2018-11-08,-0.008508328524467578,1964,-0.00713890461993345,-0.008884229273345996
2018-11-09,-0.017212027586566033,2285,-0.01629739603697393,-0.01725542711750561
2018-11-12,-0.018743038139834405,2257,-0.018697928439795408,-0.018789998764799927
2018-11-13,-0.015259503784418128,2377,-0.015128195065446107,-0.015059430513260598
2018-11-14,-0.01852555897944483,1990,-0.019016521985941136,-0.018536748310515685
2018-11-15,-0.02524725955536118,2168,-0.02278396751587793,-0.025233926256683987
2018-11-16,-0.022214055023153694,1342,-0.02412811011885371,-0.022578333591590345
2018-11-19,-0.018920346424540956,2186,-0.019976784995491173,-0.01883510438042201
2018-11-20,-0.02444967969291176,2459,-0.02392126667413636,-0.02434422516518511
2018-11-21,-0.01792975917817058,1897,-0.01724300133367238,-0.018442705317034215
2018-11-22,-0.016879447297607757,1765,-0.017295643146473152,-0.01704320973658871
2018-11-23,-0.015645959809216858,2687,-0.015293707089047457,-0.015636413104358884
2018-11-26,-0.016322310550728813,2284,-0.01675927835629427,-0.016509362167758387
2018-11-27,-0.024131677136520473,1494,-0.0224419040611366,-0.02410032867838809
2018-11-28,-0.011434005507816399,2011,-0.009525564745917254,-0.011468837652310585
2018-11-29,-0.011927182222194858,1980,-0.011629775010555905,-0.011735098909419001
2018-11-30,-0.00035244896136566725,2459,-0.0002790618955361101,-0.00039399795648894874
2018-12-03,-0.015824399286564685,2485,-0.015042196140869527,-0.015910404011678717
2018-12-04,-0.01289357341891697,2320,-0.012341406884616352,-0.012870153504962458
2018-12-05,-0.01622138086505247,2034,-0.015900818138717777,-0.016333038590360123
2018-12-06,-0.01824317616327078,2646,-0.01926835011198265,-0.018243235270910547
2018-12-07,-0.025420975065561548,2475,-0.023912453059825235,-0.02537746081781021
2018-12-10,-0.028466911893405698,2700,-0.027619255302377434,-0.028466670589200677
2018-12-11,-0.02155119574783408,1907,-0.01985939201097733,-0.021402672574492392
2018-12-12,-0.011024263384273631,1578,-0.010519803609183328,-0.011082251658113967
2018-12-13,-0.026132510424637385,1697,-0.025155494132153566,-0.026184365514922443
2018-12-14,-0.01639186774213373,2700,-0.016729583010890302,-0.01639620434786876
2018-12-17,-0.018320335149968416,2303,-0.017674281513694167,-0.018315811170859623
2018-12-18,-0.02944151365019708,1803,-0.02961997852092941,-0.029411515691751752
2018-12-19,-0.02138013408675138,1766,-0.02146255169360731,-0.021343167642087272
2018-12-20,-0.024191476483253156,2738,-0.022633292376627506,-0.02419067172413239
2018-12-21,-0.020116593362164252,2539,-0.018393000406989997,-0.020087252937907484
2018-12-22,-0.012945728595150412,1593,-0.012353865258498967,-0.012944118347497948
2018-12-24,-0.016588328487022616,2229,-0.014946081184141294,-0.01661514358892616
2018-12-25,-0.012386932651122754,1861,-0.011887656124403697,-0.012639446190895234
2018-12-26,-0.02679952246795868,2644,-0.026407128670867686,-0.026804626725621828
2018-12-27,-0.0241106319023787,2656,-0.022324230216769294,-0.02409743575742326
2018-12-28,-0.002759047313638899,2236,-0.00400378813071038,-0.0026681006644178975
2019-01-02,-0.017302046162335657,2365,-0.01563987229568767,-0.01727474422548321
2019-01-03,-0.020328020009632578,2374,-0.018602889911307378,-0.020311636595196893
2019-01-04,-0.019238335843687553,2679,-0.01850529056186365,-0.01926287273805046
2019-01-07,-0.01377956490309011,1791,-0.013283570015404433,-0.013827377555161786
2019-01-08,-0.013318900950735213,1467,-0.012282490309406039,-0.013286985657202509
2019-01-09,-0.011651022733176416,2251,-0.010595415461352741,-0.011698248528988606
2019-01-10,-0.016965019782612535,1845,-0.018265602158516726,-0.016763990757716476
2019-01-11,-0.018895746816951647,1981,-0.019752620705474337,-0.018849132625505062
2019-01-14,-0.014283943263550123,1407,-0.01480941550653345,-0.014300804801585389
2019-01-15,-0.014500078338808977,1723,-0.01440628761799229,-0.014580393133108402
2019-01-16,-0.016070290799140158,1249,-0.014678506781799409,-0.01605043061186309
2019-01-17,-0.020264101599154375,2234,-0.019858461678801474,-0.020311517424684008
2019-01-18,-0.009979573187070967,2317,-0.009489892410622843,-0.009800078175565526
2019-01-21,-0.010458439272239719,1248,-0.00941235890799706,-0.01090651029982413
2019-01-22,-0.01669049971872216,1531,-0.017455964402356243,-0.016724493610822688
2019-01-23,-0.009684891829206265,1615,-0.009119002187203391,-0.009770201361825027
2019-01-24,-0.0035323489209965037,1844,-0.0022441369058895998,-0.0035294173512623547
2019-01-25,-0.007853945562140665,2475,-0.00739144957597592,-0.007856226456487998
2019-01-28,-0.012149088386005223,1563,-0.011763148028185164,-0.012142312090627522
2019-01-29,-0.0110759625708026,1619,-0.010533539793372735,-0.011099645432186922
2019-01-30,-0.00019682979828749284,2335,0.0008603734779110765,-0.00030977183307353244
2019-02-01,-0.0012518148909252556,495,-0.00014814220760920078,-0.0012518148460797472
2019-02-03,-0.0012678679016680028,179,0.0019120842494412932,-0.0012678679240645105
2019-02-04,-0.01113218333456159,181,-0.0065561315226080495,-0.011132183273616652
2019-02-05,0.004376584895156823,535,0.0013264442706560442,0.004376584756729983
2019-02-08,-0.016791656406844217,945,-0.014533405654609057,-0.016791655849073973
2019-02-11,-0.010616009331080097,1339,-0.010867238329741605,-0.010263032888514802
2019-02-12,-0.0052934656167208044,1704,-0.005292517319541675,-0.005364296214429572
2019-02-13,-0.013506075752036027,1822,-0.014159683212041314,-0.013640081803373895
2019-02-14,-0.005977595588129066,1936,-0.004598912192921749,-0.005975226268891085
2019-02-15,-0.010955451487662776,2110,-0.010845847702391501,-0.01109213328587847
2019-02-18,-0.012863748888370701,1230,-0.01409612902089512,-0.013162093680202547
2019-02-19,-0.007474918093705508,1883,-0.007242498391270846,-0.007475565581662571
2019-02-20,-0.008597554020445944,2167,-0.007148890807017728,-0.008537960696723053
2019-02-21,-0.017278736907681086,2270,-0.017124130026770774,-0.017307825809680835
2019-02-22,-0.017036004866759866,1184,-0.01634327395314531,-0.017180008829934833
2019-02-25,-0.009268672609874703,1192,-0.007761335449602482,-0.010606084586241874
2019-02-26,-0.01721952122166294,1857,-0.015664964530155333,-0.01714114717735163
2019-02-27,-0.01745870253497787,2541,-0.01715173788506482,-0.01743763749136625
2019-03-04,-0.012385061561339266,2396,-0.012881545971283574,-0.01238420806642386
2019-03-05,-0.018362162404891712,1272,-0.01761728083069785,-0.018390421063678237
2019-03-06,-0.008344466498662353,1599,-0.006821788175518799,-0.008324883639825061
2019-03-07,-0.019118055588291268,2212,-0.018923160963666454,-0.019025670722861043
2019-03-08,-0.018990467287105173,2487,-0.018161013357278693,-0.01900414133808516
2019-03-11,-0.012372581735354776,1849,-0.010077492301809434,-0.01243348309529315
2019-03-12,-0.018940863390559084,1837,-0.019748025767648444,-0.018895269292560912
2019-03-13,-0.00763100629426288,1480,-0.008022617543630064,-0.007666623323515872
2019-03-14,-0.007219658240497089,1505,-0.008066420051463906,-0.007337801414563978
2019-03-15,-0.0066651937291877525,2532,-0.008428115827495107,-0.006699005988731885
2019-03-18,-0.005694706463399003,1670,-0.007122696505230071,-0.005442057573238377
2019-03-19,-0.005864515826311975,1607,-0.005473270713710885,-0.005724171427520943
2019-03-20,-0.009975829135219341,1699,-0.010309842608530923,-0.009946366786243374
2019-03-21,-0.008717521022189314,1770,-0.008654637303620996,-0.008718075667377922
2019-03-22,-0.019901608682992046,2694,-0.019940844841158253,-0.019901206268724558
2019-03-25,-0.01872990579796756,2391,-0.018040009876482584,-0.01862280015156553
2019-03-26,-0.0159392310802399,1828,-0.016143205906912792,-0.015856717210751603
2019-03-27,-0.01037520380734142,1843,-0.011491886009525672,-0.010379224455766172
2019-03-28,-0.016822081744667712,1766,-0.017167762554370886,-0.016817270426550703
2019-03-29,-0.017431942408607622,2556,-0.018041668570539782,-0.01745204191819973
2019-04-01,-0.010666884568593509,800,-0.0065156534470154626,-0.010666885021829539
2019-04-02,-0.014612721356857268,1506,-0.013530830297336526,-0.014488983623275394
2019-04-03,-0.014850861631112586,2238,-0.014783943773685656,-0.01480801875814543
2019-04-08,-0.00963368112277743,1630,-0.010484238249018408,-0.009519693373500327
2019-04-09,-0.015287682888920117,1840,-0.014775228894820542,-0.015010268438566097
2019-04-10,-0.012980245825594804,1732,-0.013499518997310764,-0.013013377378465835
2019-04-11,-0.025133564616230276,2050,-0.02578081978619445,-0.025236230437202214
2019-04-12,-0.012591871444474401,2592,-0.013167257365311455,-0.012587550598588517
2019-04-15,-0.016845800964930522,1838,-0.017607454667748212,-0.016758656588304846
2019-04-16,-0.017648109170885704,1910,-0.016987309990900964,-0.017546569203754896
2019-04-17,-0.010645354333188476,2097,-0.00949351971078599,-0.010379119192762156
2019-04-18,-0.02801547534020278,2125,-0.0280202717900274,-0.027964238804066115
2019-04-19,-0.026173136619384887,2003,-0.027859473447159964,-0.026892919505477023
2019-04-22,-0.022408195538434563,1552,-0.02212168707932151,-0.022472501398383072
2019-04-23,-0.023531204131311573,2178,-0.022998383398544105,-0.02384110152373393
2019-04-24,-0.019922508857757246,1910,-0.020492750829084964,-0.019930060588706555
2019-04-25,-0.02301297769932288,2228,-0.022667983260217864,-0.022801565426907526
2019-04-26,-0.017980510159515677,2155,-0.018303450910222036,-0.018318813359661817
2019-04-29,-0.019608098622987704,1930,-0.01896375515003218,-0.019506382979261373
2019-04-30,-0.01937222336637974,2656,-0.02057548938206013,-0.01937961883722243
2019-05-02,-0.02048163241845476,2148,-0.021088346096099216,-0.020610758570190905
2019-05-03,-0.015111728572880385,2674,-0.016868173663395332,-0.01511367367212761
2019-05-06,-0.02228011648958601,1758,-0.022263792594343735,-0.02262686706107422
2019-05-07,-0.02052024547365753,2643,-0.020966895091731812,-0.020517785635312744
2019-05-08,-0.014056046094549097,2391,-0.013033609583177619,-0.013932651820950779
2019-05-09,-0.026064878446417205,2666,-0.025370189059306547,-0.026065168353482535
2019-05-10,-0.021136026464709,2671,-0.021447160363234914,-0.021145874160599216
2019-05-13,-0.016490283538760094,2728,-0.016538521761361055,-0.01649094809141726
2019-05-14,-0.02198816063636739,2219,-0.02062822451385017,-0.021716969593408558
2019-05-15,-0.01810555997346455,1404,-0.02040093450811457,-0.017948841952701196
2019-05-16,-0.02212231386199242,2548,-0.021851462793317573,-0.022122524442739953
2019-05-17,-0.016824071256694103,2703,-0.017049225441124062,-0.016827512518005253
2019-05-20,-0.027333796763368823,2144,-0.0275829478191151,-0.0273194366758675
2019-05-21,-0.02110603101371631,1955,-0.021023930786434362,-0.021203290401129865
2019-05-22,-0.01960345022457606,1429,-0.018549267680347675,-0.019294858196286433
2019-05-23,-0.022983187948145967,2689,-0.02394553030374658,-0.02298154163211078
2019-05-24,-0.011561206580687999,2334,-0.011013483416942348,-0.011732377226945385
2019-05-27,-0.017944220818203946,1580,-0.01887025459659807,-0.017800993008317157
2019-05-28,-0.01929644059227481,1896,-0.018226226658421676,-0.018930017214805472
2019-05-29,-0.01881312148234436,2415,-0.018412101332448142,-0.01882434797224419
2019-05-30,-0.016453743658164093,2127,-0.01588116143874908,-0.01653493900032723
2019-05-31,-0.018307328235519716,2699,-0.018090312311719977,-0.018307729639354946
2019-06-03,-0.026845799221170898,2087,-0.02653679108212827,-0.027032433506116525
2019-06-04,-0.02987857039127551,1647,-0.03019281035897553,-0.030008104351980577
2019-06-05,-0.02429278628949593,1771,-0.024369037258392474,-0.024271119936576428
2019-06-06,-0.023010613033285107,2639,-0.022809038168129236,-0.02299940191714547
2019-06-10,-0.016818240312328765,1680,-0.01610871732691487,-0.01693638438800619
2019-06-11,-0.020099076703525395,1500,-0.02088059361079611,-0.02023894270680247
2019-06-12,-0.024165601257682738,1484,-0.0243178961253163,-0.02383644836620961
2019-06-13,-0.014445865816200151,1330,-0.014516616573871762,-0.014678477847168468
2019-06-14,-0.014229431267478655,1479,-0.013897746119856086,-0.014237551513762506
2019-06-17,-0.026226649334538957,1066,-0.023272558854737214,-0.026538861661600823
2019-06-18,-0.02387520421853669,1732,-0.02322422903498929,-0.0239977836455704
2019-06-19,-0.01708334320570766,1876,-0.01759587480674378,-0.017176230393739087
2019-06-20,-0.010853074137244945,2257,-0.010680148429344992,-0.010874707718669253
2019-06-21,-0.005780349996646988,2324,-0.006311204597438922,-0.005778647051877836
2019-06-24,-0.01412775293907019,1070,-0.013955631565800928,-0.014259062312683706
2019-06-25,-0.020990982595656592,1229,-0.021283616208477973,-0.02084111951448857
2019-06-26,-0.017504355167728636,1103,-0.015823723083854206,-0.01766667379053892
2019-06-27,-0.003396340933887494,1683,-0.0013932336237321486,-0.002848633399860897
2019-06-28,-0.00879783078957128,2122,-0.00792887190688402,-0.008850935181290707
2019-07-01,-0.01038238792588755,1913,-0.008248711779450085,-0.010209368782082597
2019-07-02,0.002203933176518433,1666,0.0032560821593544875,0.0025707841922808098
2019-07-03,-0.016945782125470946,1489,-0.015376067452614672,-0.01708745135846111
2019-07-04,-0.002350396149100282,866,-0.0007250447341355892,-0.0023106608007047095
2019-07-05,-0.011156315705355937,1648,-0.011053744247093778,-0.011091265877483799
2019-07-08,-0.01411887686083577,1477,-0.013691348710516178,-0.013873985813712426
2019-07-09,-0.010146028270151394,1297,-0.0117747911610413,-0.010318736706437692
2019-07-10,-0.000502127570296936,1602,-0.0014009502409907748,-0.0003208168809269545
2019-07-11,0.0016358134269900864,1747,0.0020509246194960703,0.0022651975300987896
2019-07-12,-0.0005819514197744168,1780,-0.0002756538027641586,-0.0004828276099809771
2019-07-15,-0.00116673844031265,1612,-0.001642423507195602,-0.0013876271570731355
2019-07-16,-0.010156948332407687,1449,-0.012971658919858095,-0.010306886948700371
2019-07-17,-0.007891091979283909,1512,-0.007231344802402743,-0.00792946607912838
2019-07-18,-0.006648732332069386,1604,-0.010016491699284905,-0.00641239513643124
2019-07-19,-0.019457041523564686,1753,-0.01926625877411738,-0.019911229998425085
2019-07-22,-0.002284037486998742,1648,-0.0031468349516675913,-0.0021010456709119035
2019-07-23,-0.007514764522483417,1506,-0.009348332280361589,-0.007323724105167215
2019-07-24,-0.0032422571360261197,1579,-0.004848567415220273,-0.0030077296461149686
2019-07-25,-0.008539521796296483,1716,-0.007528645462736682,-0.008240078853534508
2019-07-26,-0.0067069652490161814,1719,-0.006410942498045875,-0.006771032026251576
2019-07-29,-0.013222964744897762,1388,-0.013775191435222564,-0.013431720766562233
2019-07-30,-0.02182478189053023,1953,-0.023569335030159677,-0.021747132734526435
2019-07-31,-0.016308542326677028,2147,-0.016395084297638744,-0.01632086168853721
2019-08-01,-0.023453992467777116,2532,-0.023037672118833303,-0.02346652527979999
2019-08-02,-0.018378726185003275,2545,-0.016605800095986473,-0.01842857230290967
2019-08-05,-0.026201541941107017,2706,-0.026579778959926054,-0.026202314385757722
2019-08-06,-0.027421951307350544,2252,-0.026301014944155977,-0.027502504660765727
2019-08-07,-0.0231801869254454,2037,-0.02275270513813786,-0.02313174814735572
2019-08-08,-0.024332610998285917,2268,-0.022860012456647563,-0.02444890674021173
2019-08-09,-0.037790031288700864,87,-0.02806672071118445,-0.03779003013796955
2019-08-12,-0.014073046509132759,1785,-0.01651024288430489,-0.01372937508298551
2019-08-13,-0.029718916971940283,2425,-0.029638015452585858,-0.02960066712671504
2019-08-14,-0.02063031860976319,2726,-0.019358616432450865,-0.020630359238629253
2019-08-15,-0.033497088049432994,2617,-0.03197671924044892,-0.03346364455492833
2019-08-16,-0.005949893222574559,2269,-0.0048831231037137005,-0.0060250187231622385
2019-08-19,-0.015644388145077688,1583,-0.01673703160676209,-0.0156269124262134
2019-08-20,-0.02272200382354419,1402,-0.021671549899364748,-0.022045522595669845
2019-08-21,-0.012846846608298613,1518,-0.012330830360323564,-0.012578779906044847
2019-08-22,-0.019509876656596512,1531,-0.018534775389615513,-0.019376860421722476
2019-08-23,-0.02119684123318164,2410,-0.020261371703523285,-0.02116621948831521
2019-08-26,-0.0340634896986995,2248,-0.03352073728931037,-0.034215974691198865
2019-08-27,-0.020513827439737262,1457,-0.020538007486320953,-0.020248793676159647
2019-08-28,-0.014674716049085707,1370,-0.015228009892840847,-0.014500482824525046
2019-08-29,-0.01346125567663009,1910,-0.013365516004745894,-0.0134037046798914
2019-08-30,-0.0221066472217073,2222,-0.020482369074331413,-0.02207278227965655
2019-09-02,-0.008593445088248395,1568,-0.009570075759537045,-0.009041381626810062
2019-09-03,-0.02846194366317473,1812,-0.02826920229015091,-0.028148413325592554
2019-09-04,-0.012626735791772275,2045,-0.014049706644406275,-0.01293421195414078
2019-09-05,-0.016449658113826607,2065,-0.016484108250725722,-0.016679503872186443
2019-09-06,-0.008045102869289653,1991,-0.007666460097915703,-0.00824406857844965
2019-09-09,-0.009604031421382438,1721,-0.009502640250225554,-0.009567038728714648
2019-09-10,-0.01724839056544266,1741,-0.01776266546173981,-0.017632109769187557
2019-09-11,-0.009671969864749453,1521,-0.009633025474641649,-0.009975711779623447
2019-09-12,-0.010994771231370961,2318,-0.011389432361003744,-0.011124032590612377
2019-09-16,-0.01570892694201085,1714,-0.016624789179432893,-0.016248309092322343
2019-09-17,-0.014259676913296044,1313,-0.01292159782961499,-0.013781508600118897
2019-09-18,-0.014089417065065741,1636,-0.011721975769144062,-0.014179161544722223
2019-09-19,-0.010703954291191172,1381,-0.010306050968470523,-0.010819526154215687
2019-09-20,-0.005330061520337365,1866,-0.0074065099735444746,-0.005805381267520939
2019-09-23,-0.007448858544210234,1288,-0.005988198561518433,-0.006913297072366341
2019-09-24,-0.010141946495933927,1529,-0.011858835919709943,-0.010262321039784037
2019-09-25,-0.01439331687001988,1421,-0.01479463532858477,-0.014630808689339135
2019-09-26,-0.02228149062952598,1534,-0.02194955333972012,-0.021945151217412896
2019-09-27,-0.023580384062178213,2673,-0.02464393917434616,-0.023641713288791628
2019-10-01,-0.030321708975088305,1702,-0.02993944726972713,-0.030453002455953195
2019-10-02,-0.020244466459501217,2105,-0.018999329960027483,-0.020245333780132144
2019-10-03,-0.02422133696230577,1934,-0.02292401161159778,-0.024101561545068834
2019-10-04,-0.012631422437429663,1603,-0.012984591973185113,-0.012952066345213783
2019-10-07,-0.002722618045895868,1308,-0.0011121980766851342,-0.0031045569526032364
2019-10-08,-0.0222854834377322,1821,-0.02151971488848242,-0.02247647503353682
2019-10-09,-0.013923023730865883,2685,-0.012924379915406167,-0.013927620478062574
2019-10-14,-0.015946784246170444,1710,-0.0151791627897875,-0.016306276512723733
2019-10-15,-0.022265788202952493,1496,-0.021063656622732754,-0.022728769990740187
2019-10-16,-0.017092573848285383,1475,-0.017411324677665825,-0.01772401090171894
2019-10-17,-0.010191021884553014,1738,-0.008282432455004976,-0.009647203334368826
2019-10-18,-0.017101083644341535,1654,-0.01615050274844616,-0.017553562684177577
2019-10-21,-0.010258159111057258,1076,-0.00976305449514213,-0.009721696912374364
2019-10-22,-0.007446186082627639,1553,-0.006298254821418063,-0.007199728119311686
2019-10-23,-0.020258700791995096,1411,-0.019199763029379376,-0.020878140593181244
2019-10-24,-0.007344597705430207,1434,-0.00831934982895519,-0.006994073395512833
2019-10-25,-0.013709884508897652,1900,-0.011621832399276968,-0.013724985910208423
2019-10-28,-0.021158723347920145,1184,-0.02170452009042282,-0.02100244161736327
2019-10-29,-0.020950497584098445,1671,-0.023061600372097882,-0.021405664360520174
2019-10-30,-0.012540390875755614,1686,-0.015580354099273786,-0.01312335238992293
2019-10-31,-0.019732892811942838,1765,-0.02004733315025699,-0.01997391181979695
2019-11-01,-0.017056181249815006,1945,-0.016672674612769826,-0.01751356438411068
2019-11-04,-0.022273086370317455,1915,-0.021673530032398365,-0.02237031655095001
2019-11-05,-0.018366062060030414,1580,-0.01728473405480436,-0.01884888347225896
2019-11-06,-0.017195992207891163,1702,-0.01886489097964789,-0.017781389396341666
2019-11-07,-0.02116585525488782,2001,-0.022108860997839885,-0.021702602835428686
2019-11-08,-0.016074660735775573,1808,-0.017300264807952267,-0.016707503212122738
2019-11-11,-0.016515380393724525,1908,-0.01718053551680942,-0.017244728508011876
2019-11-12,-0.015431578943448165,1445,-0.015496803654714713,-0.016073743165634775
2019-11-13,-0.009552856647054818,1360,-0.009935157304887098,-0.009952608028843478
2019-11-14,-0.007675267968556088,1488,-0.007975014580012752,-0.008162128180791966
2019-11-15,-0.01012713809614623,1385,-0.009276093734613404,-0.010727883485176759
2019-11-18,-0.009923057317343192,1247,-0.00855632485458188,-0.009920999482309678
2019-11-19,-0.00944828328265514,1837,-0.011795666618609852,-0.009892262465121584
2019-11-20,-0.008956961046864668,1613,-0.009846975989114073,-0.009276141926650439
