word,sentiment_score
誘空,-0.2507468181272865
看空,0.05200724188954949
蹟,0.027368088048488913
川普,-0.11663202902363798
滿手,-0.017992725232269597
跟上,0.0934607341092266
進去,-0.11560613254723794
X,-0.024361293729251225
我覺,0.08219168423966404
雞,-0.18663321584198195
鋼鐵,-0.02622267117807738
3037,0.05975391636410098
分題,-0.1477516371835679
兩個,-0.012708348212903706
看盤,0.05512449521556019
下禮,-0.015290016936024648
特斯拉,-0.045733223200535834
看起,0.07946470835152387
乃,0.17700224205543025
cc,-0.08080607338804366
還以,-0.09001923807139356
沒事,-0.046202536887241914
唉,-0.25694210051859134
刺激,-0.06501186484306731
咕嚕,-0.19440290762839488
朋友,0.05394151817930029
王,0.0071557803587363085
15,-0.027584716246772927
╮,-0.1418132531188358
加空,0.04273121577250587
阿姨,-0.0016885378916212095
10%,-0.01707722210218978
撮,-0.18177172329702815
股神,0.038362588334743195
60,-0.15458046176520332
OTC,-0.11090854119680783
幾,0.13389947191446805
凹,-0.18578803091823326
基金,0.024001851941250738
男子,0.10045504429788722
零股,0.08025054369954997
而且,-0.027042816848761128
賣壓,-0.09695688202635139
幾個,-0.0264687983970944
高端,0.17190461444893304
下車,-0.16688039503662513
雖然,-0.0036875508924145485
它,-0.04864927649862555
走勢,-0.041129366885046
三天,-0.04344999762670938
5%,-0.12693779116414655
紅,0.021328531354562932
恥骨,-0.2934838148695914
這是,-0.11836163105744939
表示,-0.04997650567760047
好久,-0.06006829872763692
緯,-0.03287877879176496
甩,-0.30012808449086575
晴雯,0.07330756890920373
一年,-0.00786525281016778
⊙,-0.035544942314031124
′,-0.0003521190924302463
未來,-0.006843127518706648
爽爽,0.16248563139854866
百點,-0.12912161473346379
不妙,-0.2396671138132568
代表,0.05208799489535512
上班,0.06029970989398518
好爽,0.17483483867233401
船,-0.1825482777007636
然,0.08841525835322918
賭,-0.11085208620823911
鬼故事,0.03700470376392654
檔,-0.12264089860527083
認錯,-0.12067495606503541
不忍,-0.20003099946200403
壓,-0.2727328611832509
兩,0.1085365847607587
包子,-0.11896780854376511
軟,-0.2666711330038507
屎,-0.28028047951777946
狂,-0.23654534497589697
華,0.18324291279723154
貼,0.017145565199246912
150,-0.07614531198146078
消息,0.07442032256472947
辦,-0.021314027506176947
太神,0.36178926275205653
呆,-0.058249903038568064
樓上,-0.10116920597917792
波,-0.158268218950945
唷,0.011499696727906761
fj,0.1855473636136634
蠻,0.09052291587789317
抄,-0.15629292229423497
想到,0.050020937479668036
罵,-0.23816209660700413
2337,0.07592222536235041
睡醒,-0.1036023759162842
表演,0.0029760292895156474
分,-0.016552081726332907
航空,-0.012879989539937804
a33,-0.0446459181863866
這裡,-0.12678720380204306
萬八,0.042640286417944394
總,-0.07747137968289616
有空,-0.07057827911027093
意外,0.1398683002624805
2330,-0.08460469962541331
好強,0.03236143101174868
ID,-0.2292401823924758
阿呆谷,-0.13419676821211965
殖利率,0.045387120366399386
飯,-0.06657278846481214
聲,-0.21281580429213068
友達,-0.013638954982271339
剛好,0.0988193395311389
整理,-0.08908260330381784
T,0.10916973056085134
哈,-0.032949357035159436
法人,-0.0003092147637458968
成,0.11797634128933758
臉,-0.1569106180946648
剩下,0.08136168937212658
外豬,-0.15115735961454652
股板,-0.09780663557284974
滿,0.09151622117941176
羨慕,0.21061207314529165
