Date,sentiment_mean,sentiment_count
2018-09-03,0.0025035723951819266,2011
2018-09-04,0.0028378157364003257,2160
2018-09-05,0.004231530121240479,1999
2018-09-06,0.0029661647664034263,2296
2018-09-07,0.0020833243310138866,2701
2018-09-10,0.004560105619729374,2240
2018-09-11,0.003272266717369269,2159
2018-09-12,0.0033323135076201824,2546
2018-09-13,0.001878868341896664,2205
2018-09-14,0.0030394762169408786,2402
2018-09-17,0.0026242922937249236,1470
2018-09-18,0.0021437069824594645,1964
2018-09-19,0.0024977452929820293,2042
2018-09-20,0.002707671276793354,1889
2018-09-21,0.003777017606949404,2774
2018-09-25,0.002828267492780944,1201
2018-09-26,0.0036358020577116667,1458
2018-09-27,0.0021969894367404675,1992
2018-09-28,0.0035563531398164327,2101
2018-10-01,0.003523751204399415,1358
2018-10-02,0.002577102391520063,2010
2018-10-03,0.0018525449030729728,1679
2018-10-04,0.0033717567345716583,2459
2018-10-05,0.0036531663186990943,2866
2018-10-08,0.002405064907902061,2346
2018-10-09,0.003738386836278072,2864
2018-10-11,0.00479784960254793,2823
2018-10-12,0.003604350967549154,2914
2018-10-15,0.0017620043285597393,1950
2018-10-16,0.0031222180972233157,2445
2018-10-17,0.0025250067395484197,2322
2018-10-18,0.0034049999027752176,2369
2018-10-19,0.0022972628169518386,2859
2018-10-22,0.004094815015906979,1853
2018-10-23,0.001963470372035506,2779
2018-10-24,0.003650926008153777,2894
2018-10-25,0.004764080136525102,2590
2018-10-26,0.003111639786078886,2911
2018-10-29,0.0030480237678176007,2152
2018-10-30,0.0034234563183270653,2193
2018-10-31,0.002735992678804881,2260
2018-11-01,0.0050837085622384105,2345
2018-11-02,0.0049669668805458495,2902
2018-11-05,0.0030214327794051373,2026
2018-11-06,0.004104210944964724,1840
2018-11-07,0.00439240041568722,2231
2018-11-08,0.0031430797448394215,2084
2018-11-09,0.0036559650158789598,2448
2018-11-12,0.004155517012253535,2414
2018-11-13,0.005391914345531743,2534
2018-11-14,0.00413487158313288,2144
2018-11-15,0.005284746399150428,2326
2018-11-16,0.002769087582859889,1437
2018-11-19,0.005190464552029907,2355
2018-11-20,0.003762426303074693,2630
2018-11-21,0.0027779190690939187,2037
2018-11-22,0.005219042286856123,1862
2018-11-23,0.0033858068513959675,2849
2018-11-26,0.0023482311877418074,2452
2018-11-27,0.002034240886183424,1642
2018-11-28,0.0022534473860225043,2163
2018-11-29,0.0021687921520426585,2105
2018-11-30,0.004420679158841826,2635
2018-12-03,0.003272415881592831,2622
2018-12-04,0.004234250002946943,2478
2018-12-05,0.0029579805684208523,2220
2018-12-06,0.00258188411665416,2911
2018-12-07,0.0045574019927995995,2655
2018-12-10,0.0048146793127567715,2907
2018-12-11,0.0020897037637490025,2106
2018-12-12,0.0031408463110361206,1720
2018-12-13,0.002165460433935577,1846
2018-12-14,0.0031695853019947807,2882
2018-12-17,0.004031969190666591,2455
2018-12-18,0.0016786333337915486,1918
2018-12-19,0.003319649998121852,1919
2018-12-20,0.003207256056061653,2913
2018-12-21,0.0029248876809759277,2737
2018-12-22,0.003266131964836663,1703
2018-12-24,0.0028963610766126373,2388
2018-12-25,0.004225164980094784,2015
2018-12-26,0.0026161286787374067,2846
2018-12-27,0.002691268511840191,2815
2018-12-28,0.0029537439335414386,2389
2019-01-02,0.005701696341035671,2531
2019-01-03,0.002115290367445138,2574
2019-01-04,0.004488803487591932,2878
2019-01-07,0.0038555354414545676,1909
2019-01-08,0.004244136600253012,1586
2019-01-09,0.0034710571596951313,2391
2019-01-10,0.003358084945928647,1966
2019-01-11,0.0024368815089712797,2105
2019-01-14,0.003116473330630346,1497
2019-01-15,0.0020757124525612983,1842
2019-01-16,0.0017383524831682082,1351
2019-01-17,0.0036900723653836157,2361
2019-01-18,0.0021367748272472804,2440
2019-01-21,0.002880074462835473,1339
2019-01-22,0.0037115825145824736,1653
2019-01-23,0.0019454644982325557,1735
2019-01-24,0.0021243418611071193,1980
2019-01-25,0.0022504682169066236,2636
2019-01-28,0.0016161360934834822,1674
2019-01-29,0.0019979911868182243,1727
2019-01-30,0.003911738698025824,2483
2019-02-01,0.002270157247717829,525
2019-02-03,0.0030821728817803282,195
2019-02-04,0.0006302139843664734,198
2019-02-05,0.002086533621625326,566
2019-02-08,0.0018887853447470055,1003
2019-02-11,0.0020178785863532904,1445
2019-02-12,0.0034359646368412266,1811
2019-02-13,0.002366154679177821,1931
2019-02-14,0.002097971400496993,2088
2019-02-15,0.004401412842095326,2285
2019-02-18,0.002233655865477746,1342
2019-02-19,0.0035616529994541204,2034
2019-02-20,0.0014026838335783238,2343
2019-02-21,0.0031178170486016172,2451
2019-02-22,0.0017832923271863758,1291
2019-02-25,0.0028513285799267227,1281
2019-02-26,0.0016487889577121095,1993
2019-02-27,0.0024934893138651108,2710
2019-03-04,0.003339972787133003,2613
2019-03-05,0.001582303026531623,1396
2019-03-06,0.00217446575258943,1748
2019-03-07,0.002996586288055339,2377
2019-03-08,0.0023108275081991036,2694
2019-03-11,0.002588478935507468,2017
2019-03-12,0.0021662691970684485,1986
2019-03-13,0.0028200561859357755,1598
2019-03-14,0.0020339465526077846,1660
2019-03-15,0.0023668612275412055,2749
2019-03-18,0.004145956805285071,1786
2019-03-19,0.002190204545941334,1737
2019-03-20,0.0019940441319249904,1852
2019-03-21,0.0026316611536307257,1932
2019-03-22,0.0025129222942040586,2893
2019-03-25,0.002825215864947025,2594
2019-03-26,0.00271340510590411,1997
2019-03-27,0.003750849926582635,2011
2019-03-28,0.003182507417344158,1927
2019-03-29,0.0030357735058248094,2787
2019-04-01,0.006240614067187852,839
2019-04-02,0.003222696255390037,1639
2019-04-03,0.002795995329230585,2405
2019-04-08,0.0048179771777169915,1761
2019-04-09,0.001959421692227433,2001
2019-04-10,0.003047652960720582,1859
2019-04-11,0.0028474376297330005,2256
2019-04-12,0.002876635415197432,2805
2019-04-15,0.001103476793396474,2010
2019-04-16,0.0015580904563514684,2109
2019-04-17,0.002215971572361983,2371
2019-04-18,0.002853707631952008,2312
2019-04-19,0.0015909229377876178,2191
2019-04-22,0.0031470107433040784,1705
2019-04-23,0.0019221408394270749,2376
2019-04-24,0.0016470337622929091,2125
2019-04-25,0.0015786262432540379,2453
2019-04-26,0.0032381953600070803,2390
2019-04-29,0.0040893945809655444,2078
2019-04-30,0.001917569060994464,2866
2019-05-02,0.0030495288927620576,2325
2019-05-03,0.0024643311050778767,2883
2019-05-06,0.002630524251899187,1865
2019-05-07,0.0024614101096164637,2886
2019-05-08,0.0021896081939782592,2571
2019-05-09,0.002789990153779441,2888
2019-05-10,0.0035506188243286433,2898
2019-05-13,0.0033114400223230697,2928
2019-05-14,0.0026219639647125084,2395
2019-05-15,-0.003177022476008166,1715
2019-05-16,0.002833389542148352,2738
2019-05-17,0.003755994524244145,2909
2019-05-20,0.004103707706408884,2338
2019-05-21,0.002645874077498887,2118
2019-05-22,-0.0011056156876084093,1622
2019-05-23,0.004079111741228115,2887
2019-05-24,0.0022532586414339595,2542
2019-05-27,0.0022270382341195976,1707
2019-05-28,0.0026552398234486185,2048
2019-05-29,0.0030712392216049205,2566
2019-05-30,0.00324543089525564,2293
2019-05-31,0.004022573746429161,2880
2019-06-03,0.003316404626637611,2249
2019-06-04,0.0036457449060207344,1822
2019-06-05,0.004254543162677738,1918
2019-06-06,0.003647237097238125,2844
2019-06-10,0.004040300041341083,1839
2019-06-11,0.0026684231268160287,1625
2019-06-12,0.0025749729706256,1595
2019-06-13,0.0011583513332043198,1444
2019-06-14,0.0018311382841599759,1596
2019-06-17,0.0026965846176220344,1174
2019-06-18,0.003243079954875832,1872
2019-06-19,0.002981781555474105,2004
2019-06-20,0.001989058537225681,2497
2019-06-21,0.0014922069872196663,2512
2019-06-24,0.0021777026176804464,1153
2019-06-25,0.0014465480417481733,1343
2019-06-26,0.003371410903743205,1210
2019-06-27,0.00200854918037036,1813
2019-06-28,0.0034279777950951902,2292
2019-07-01,0.006029230963890003,2063
2019-07-02,0.001901311984642971,1792
2019-07-03,0.003308492919195593,1633
2019-07-04,0.002776348237559251,944
2019-07-05,0.004521714085779938,1819
2019-07-08,0.0016012727910185577,1614
2019-07-09,0.0035393543538361568,1436
2019-07-10,0.0032161644266036652,1720
2019-07-11,0.0027697345216235736,1887
2019-07-12,0.005014802744063117,1925
2019-07-15,0.003954120082842585,1745
2019-07-16,0.0040891921840857035,1600
2019-07-17,0.0028577169842339523,1684
2019-07-18,0.004120544126952752,1751
2019-07-19,0.0025554485494934443,1919
2019-07-22,0.004728583515717289,1782
2019-07-23,0.00374858345261678,1662
2019-07-24,0.002760783130300133,1752
2019-07-25,0.003207702730186641,1851
2019-07-26,0.002888020953319688,1867
2019-07-29,0.0020644001336755377,1538
2019-07-30,0.0022331100791954635,2115
2019-07-31,0.003433059577826962,2373
2019-08-01,0.0031854962265114375,2744
2019-08-02,0.0036252635838491857,2781
2019-08-05,0.0028057736191018146,2913
2019-08-06,0.003021592865756039,2413
2019-08-07,0.0019237358061941598,2192
2019-08-08,0.0024801320868190857,2423
2019-08-09,0.0010860629843571158,89
2019-08-12,0.0018224474671823233,1976
2019-08-13,0.0025793720249815753,2585
2019-08-14,0.0026938117984679007,2919
2019-08-15,0.0034105384824636886,2800
2019-08-16,0.003460621546677709,2444
2019-08-19,0.0031273331332829137,1712
2019-08-20,0.00227365034523389,1520
2019-08-21,0.002394281573102574,1638
2019-08-22,0.0016852826904179931,1665
2019-08-23,0.0023331137514329527,2602
2019-08-26,0.0026238728801293784,2394
2019-08-27,0.0020170880886638994,1573
2019-08-28,0.003518226007085577,1489
2019-08-29,0.0038808033915741593,2090
2019-08-30,0.002228737011000065,2388
2019-09-02,0.002720310838785591,1697
2019-09-03,0.002684114717212342,1972
2019-09-04,0.0013800735823876224,2215
2019-09-05,0.003915302550066169,2216
2019-09-06,0.0028305539340547042,2174
2019-09-09,0.0014389756216093292,1870
2019-09-10,0.0014109642026455607,1908
2019-09-11,0.0012817513087542752,1678
2019-09-12,0.0015480070214306523,2532
2019-09-16,0.0016165012312861961,1874
2019-09-17,0.0018552473759194488,1452
2019-09-18,0.0019281602974619521,1788
2019-09-19,0.0008510751377081073,1503
2019-09-20,0.0015766783686633607,2046
2019-09-23,0.0027120211278136627,1433
2019-09-24,0.0005229048384814467,1672
2019-09-25,0.004015329712250455,1567
2019-09-26,0.0020054357534416926,1687
2019-09-27,0.0019235612456007677,2854
2019-10-01,0.002156423018545136,1827
2019-10-02,0.002410384491771797,2280
2019-10-03,0.0032713978404194034,2091
2019-10-04,0.004697656909279247,1761
2019-10-07,0.003021259986104585,1418
2019-10-08,0.0035137872824583627,1965
2019-10-09,0.0028233680388496368,2926
2019-10-14,0.0013407634521723157,1848
2019-10-15,0.0010590987570928514,1624
2019-10-16,0.002393689397403425,1616
2019-10-17,0.0026056902441235616,1899
2019-10-18,0.002238434397772685,1820
2019-10-21,0.004032958264273899,1209
2019-10-22,0.0028521062052543292,1701
2019-10-23,0.001946481034354183,1566
2019-10-24,0.0035575537579804655,1593
2019-10-25,0.002568024726718803,2077
2019-10-28,0.0028655859973778907,1322
2019-10-29,0.004657066268712979,1834
2019-10-30,0.0025773039131445938,1875
2019-10-31,0.0007499528663305309,1950
2019-11-01,0.0034222150826413136,2113
2019-11-04,0.002172618809618341,2067
2019-11-05,0.0037029995169721003,1741
2019-11-06,0.003359000861580706,1862
2019-11-07,0.0020913591605005405,2149
2019-11-08,0.0029060648005980014,1958
2019-11-11,0.0018587773375094458,2038
2019-11-12,0.003044035290373253,1555
2019-11-13,0.0047608423754960305,1473
2019-11-14,0.003134799553123958,1647
2019-11-15,0.0034776545590129316,1526
2019-11-18,0.0035918864535728467,1350
2019-11-19,0.004893671281793026,1986
2019-11-20,0.006619194136871433,1754
2019-11-21,0.005604665624730724,1859
2019-11-22,0.00454171235846204,2142
2019-11-25,0.005684329686731844,1723
2019-11-26,0.004543917212569555,1953
2019-11-27,0.0041039489385850305,1680
2019-11-28,0.003390944231922765,1309
2019-11-29,0.004554322855871695,2554
2019-12-02,0.003283027139108991,2106
2019-12-03,0.003004724027334701,1946
2019-12-04,0.0043212156903604275,1756
2019-12-05,0.0033272042161123657,1482
2019-12-06,0.0055742859739249485,1990
2019-12-09,0.0022939460944950947,1761
2019-12-10,0.003972151003256481,1896
2019-12-11,0.002378117456212315,2008
2019-12-12,0.004145884627078446,2457
2019-12-13,0.004117740937365224,2404
2019-12-16,0.004028202222968957,1756
2019-12-17,0.00424222374781117,1982
2019-12-18,0.0037046822156806534,1937
2019-12-19,0.0019910900014921784,1923
2019-12-20,0.001573992181774663,2143
2019-12-23,0.003115279494259591,1724
2019-12-24,0.005365498082619945,1458
2019-12-25,0.005387900271771109,1382
2019-12-26,0.0018773756813018107,1321
2019-12-27,0.0030834239112858936,2024
2019-12-30,0.004503106031350469,1633
2019-12-31,0.002619470605255112,1746
2020-01-02,0.004332684149140824,2108
2020-01-03,0.005534406347973562,2357
2020-01-06,0.002672754200080214,2153
2020-01-07,0.0024690449540017874,2201
2020-01-08,0.0031125740802770423,2535
2020-01-09,0.004854892474557138,2075
2020-01-10,0.0028755622051417984,2355
2020-01-13,0.0013973437868166551,1868
2020-01-14,0.003684276623181899,1711
2020-01-15,0.0027364436689235813,2034
2020-01-16,0.0031645562343510657,2057
2020-01-17,0.0023016212668668158,2101
2020-01-20,0.00423323420700411,2622
2020-01-23,-0.002179090384820816,82
2020-01-24,0.0025804854037202924,577
2020-01-25,0.001564128268793378,707
2020-01-26,0.00042764594671335424,575
2020-01-27,0.00045084808410544755,1391
2020-01-28,0.002705128516322123,1357
2020-01-29,0.001948175778530144,990
2020-01-30,0.002598671990022662,2800
2020-01-31,0.005016342337573658,2943
2020-02-03,0.0019245608787303854,2318
2020-02-04,0.0053653379432762665,2946
2020-02-05,0.003183931916286655,2268
2020-02-06,0.005137600353877773,2354
2020-02-07,0.0028676404954177293,2908
2020-02-10,0.001580083781310773,2307
2020-02-11,0.004903036951709097,2182
2020-02-12,0.0050586644694571225,2520
2020-02-13,0.0033820797840057575,2389
2020-02-14,-0.0007159794043128685,2934
2020-02-17,0.0036436061731775398,1977
2020-02-18,0.00312230053008527,2332
2020-02-19,0.0037586125740015726,2240
2020-02-20,0.0022391741042403295,2626
2020-02-21,0.0014736234148151725,2923
2020-02-24,0.0027929073824777,2933
2020-02-25,0.0012697569632698978,2940
2020-02-26,0.0016158357265869383,2950
2020-02-27,0.0032908513229237095,2914
2020-02-28,0.0045782845318672535,109
2020-03-02,0.0029781895726009285,2943
2020-03-03,0.005179178487203612,2928
2020-03-04,0.004282556853367291,2936
2020-03-05,0.01971754340932712,2940
2020-03-06,0.004509299963623054,2917
2020-03-09,0.004295803902514304,2909
2020-03-10,0.008028321786573702,2939
2020-03-11,0.0030531106481700987,2925
2020-03-12,0.0038599339919673046,2921
2020-03-13,0.004625460069514696,2946
2020-03-16,0.0029798365932315607,2942
2020-03-17,0.0034857601946834843,2937
2020-03-18,0.01971860510035994,2948
2020-03-19,0.0057253608240704,2921
2020-03-20,0.004707733463179524,2951
2020-03-23,0.0038735216958767074,2917
2020-03-24,0.003310389664415069,2931
2020-03-25,0.0035772743142550452,2936
2020-03-26,0.003558793156310045,2957
2020-03-27,0.002556333849091752,2939
2020-03-30,0.0037225297290968593,2927
2020-03-31,0.003973540731835288,2922
2020-04-01,0.017178950215939712,2952
2020-04-03,0.001766918729919348,1456
2020-04-06,0.004428987421512653,2921
2020-04-07,0.007832374649436338,2945
2020-04-08,0.007239454833986896,2912
2020-04-09,0.004987981034296965,2921
2020-04-10,0.003960746443389433,2938
2020-04-13,0.005468086609934856,2889
2020-04-14,0.00842963133566776,2920
2020-04-15,0.004717860854935071,2936
2020-04-16,0.005761166295915722,2917
2020-04-17,0.005403939998610727,2907
2020-04-20,0.006098818520315001,2894
2020-04-21,0.006661689195077028,2929
2020-04-22,0.005936262942477504,2928
2020-04-23,0.0071092289700784295,2895
2020-04-24,0.007654239500739405,2887
2020-04-27,0.006582921580154969,2889
2020-04-28,0.005395797339056066,2904
2020-04-29,0.0073265670124406145,2925
2020-04-30,0.005879785927451991,2926
2020-05-04,0.008829440806473613,2907
2020-05-05,0.0063245556128559725,2935
2020-05-06,0.00636216256012953,2948
2020-05-07,0.0073590128277504895,2919
2020-05-08,0.005797031413921391,2925
2020-05-11,0.009088182060547666,2905
2020-05-12,0.004344826556813613,2895
2020-05-13,0.005673158934637382,2928
2020-05-14,0.00384816040669603,2914
2020-05-15,0.00599918743351921,2901
2020-05-18,0.00467595690863577,2882
2020-05-19,0.00540215291722066,2897
2020-05-20,0.006707177960008243,2903
2020-05-21,0.006011515646287587,2871
2020-05-22,0.0038234734198016834,2639
2020-05-25,0.004804915661948778,2626
2020-05-26,0.008735638516299393,2865
2020-05-27,0.006642127773182492,2877
2020-05-28,0.006642888499945204,2860
2020-05-29,0.003941440170479679,2873
2020-06-01,0.006609819918136713,2824
2020-06-02,0.00694615056395127,2846
2020-06-03,0.008809655079487163,2863
2020-06-04,0.004635449737809524,2875
2020-06-05,0.009486300143953897,2877
2020-06-08,0.006097131231633192,2908
2020-06-09,0.0047828033597237096,2896
2020-06-10,0.004138108766967571,2879
2020-06-11,0.00555428918416552,2920
2020-06-12,0.005613338535832294,2886
2020-06-15,0.00645197810708419,2907
2020-06-16,0.002972405773915778,2865
2020-06-17,0.003811674985035705,2640
2020-06-18,0.0049720198432912695,2912
2020-06-19,0.004148296756642702,2916
2020-06-22,0.002210991617164172,1355
2020-06-23,0.004411331721694053,2911
2020-06-24,0.004397192682524515,2933
2020-06-26,0.0035064604060988623,1467
2020-06-29,0.005918541162772912,2921
2020-06-30,0.002120178716157048,2879
2020-07-01,0.003989734057949037,2886
2020-07-02,0.004356914040337171,2899
2020-07-03,0.006334601235880748,2687
2020-07-04,0.001612261246987661,397
2020-07-05,0.002566510205973339,618
2020-07-06,0.0049418024998547526,2909
2020-07-07,0.0032227971719101054,2885
2020-07-08,0.0031580964475131203,2937
2020-07-09,0.0021607834125745313,2926
2020-07-10,0.0021478698651562745,2930
2020-07-13,0.004428682406920722,2889
2020-07-14,0.004440646282947831,2906
2020-07-15,0.004852708170659094,2900
2020-07-16,0.00393431491576347,2897
2020-07-17,0.005883439786081563,2894
2020-07-20,0.0019403567144976937,2904
2020-07-21,0.005350096466523425,2877
2020-07-22,0.0034830330865331005,2902
2020-07-23,0.0022958094154486132,2874
2020-07-24,0.005014648208596504,2895
2020-07-27,0.00613661050629397,2900
2020-07-28,0.005455025309287282,2871
2020-07-29,0.002384753590264604,2927
2020-07-30,0.005248282373566667,2942
2020-07-31,0.0033418028923312025,2924
2020-08-03,0.004541215511449519,2855
2020-08-04,0.004648545615570717,2636
2020-08-05,0.005844002065995533,2921
2020-08-06,0.006436559979454573,2918
2020-08-07,0.004324397266498181,2880
2020-08-10,0.0023450652665155313,2774
2020-08-11,0.0042758686941791,2926
2020-08-12,0.0047807536307934466,2927
2020-08-13,0.00514463233288742,2926
2020-08-14,0.004199226004227145,2903
2020-08-17,0.0034873520547259655,2578
2020-08-18,0.004380969781314474,2644
2020-08-19,0.005163718624626896,2545
2020-08-20,0.007470762475046631,2903
2020-08-21,0.004663791238650191,2901
2020-08-24,0.0031697703409397262,2921
2020-08-25,0.004258685647761499,2678
2020-08-26,0.00414728172526426,2894
2020-08-27,0.004224701281392948,2913
2020-08-28,0.002284827422538315,2887
2020-08-31,0.003040743157714925,2927
2020-09-01,0.0034499259896263023,2384
2020-09-02,0.0027383335343666867,2926
2020-09-03,0.004724910135168377,2912
2020-09-04,0.004267422913048824,2893
2020-09-07,0.003965521068122765,2465
2020-09-08,0.0037308453516507003,2906
2020-09-09,0.005288232056164482,2796
2020-09-10,0.004738667297523503,2900
2020-09-11,0.003473137111743101,2864
2020-09-14,0.004858973458659648,2558
2020-09-15,0.007312339832250567,2889
2020-09-16,0.0037095923307182226,2626
2020-09-17,0.006105575185143574,2906
2020-09-18,0.003629420470026908,2893
2020-09-21,0.0020153358989273918,1469
2020-09-22,0.004288069716160697,2910
2020-09-23,0.0031487427913539953,2909
2020-09-24,0.00365135434357314,2896
2020-09-25,0.0046919493114871745,2896
2020-09-28,0.0037868102001519786,2924
2020-09-29,0.00307099448851796,2442
2020-09-30,0.008327249473342572,2909
2020-10-02,0.001598090803028108,1442
2020-10-05,0.0037186996517939,2465
2020-10-06,0.004489434827376149,2891
2020-10-07,0.005683149727943402,2899
2020-10-08,0.006059075028847047,2896
2020-10-12,0.006454293976427479,2884
2020-10-13,0.003968334577024138,2822
2020-10-14,0.004369915409580655,2480
2020-10-15,0.004684389250572491,2863
2020-10-16,0.0058870481169334184,2897
2020-10-19,0.005456018554761959,2739
2020-10-20,0.005753027038227702,2461
2020-10-21,0.00586491015872635,2517
2020-10-22,0.0054319045928628434,2567
2020-10-23,0.0030101137646972834,2837
2020-10-26,0.0045803131621299795,2884
2020-10-27,0.024967396092045895,2701
2020-10-28,0.008779484857303056,2881
2020-10-29,0.005496334171218407,2860
2020-10-30,0.006782210496916356,2827
2020-11-02,0.005267824523027072,2847
2020-11-03,0.006076739679438837,2823
2020-11-04,0.009499195934813796,2872
2020-11-05,0.005252907188229779,2881
2020-11-06,0.005657173710026188,2835
2020-11-09,0.00992117255920494,2860
2020-11-10,0.004400892519982266,2803
2020-11-11,0.0044720617547607385,2857
2020-11-12,0.006573159359532043,2531
2020-11-13,0.0036179250342732137,2802
2020-11-16,0.0063885838544651165,2807
2020-11-17,0.004882964428453351,2860
2020-11-18,0.00558102511453392,2894
2020-11-19,0.00801662077852365,2761
2020-11-20,0.004703004771360133,2844
2020-11-23,0.0057687036630930735,2864
2020-11-24,0.003266905983961539,2906
2020-11-25,0.0037208154472540018,2864
2020-11-26,0.00303649921850076,2434
2020-11-27,0.004183775072069729,2899
2020-11-30,0.008509520010218609,2907
2020-12-01,0.011416759077485355,2875
2020-12-02,0.004481339629560954,2752
2020-12-03,0.005165923022299073,2834
2020-12-04,0.00493967569768464,2856
2020-12-07,0.0047965214356666805,2875
2020-12-08,0.01438344878405721,2893
2020-12-09,0.0054960868958497675,2897
2020-12-10,0.003076799888589535,2896
2020-12-11,0.004664689267846556,2868
2020-12-14,0.0013357608978258413,2897
2020-12-15,0.002802965660461593,2784
2020-12-16,0.00460495889423454,2765
2020-12-17,0.004519604724098849,2632
2020-12-18,0.001976349944976756,2890
2020-12-21,0.0029701935363844172,2898
2020-12-22,0.003078113796839123,2875
2020-12-23,0.0022808281332652777,2639
2020-12-24,0.0037732224329621008,2574
2020-12-25,0.002875475405892413,2884
2020-12-28,0.004193031520856518,2846
2020-12-29,0.0038307804586605546,2868
2020-12-30,0.0029128362040688294,2851
2020-12-31,0.0035731421010811153,2903
2021-01-04,0.0037164412769510003,2900
2021-01-05,0.0026682613676994337,2911
2021-01-06,0.002702253941342793,2904
2021-01-07,0.0045753768678382595,2884
2021-01-08,0.02921576702284783,2911
2021-01-11,0.0035360001572040337,2934
2021-01-12,0.005267860370123628,2896
2021-01-13,0.005377534093026016,2911
2021-01-14,0.0034916841201644987,2908
2021-01-15,0.0029425624524768816,2864
2021-01-18,0.0025307206247111814,2835
2021-01-19,0.005064628470631681,2890
2021-01-20,0.004832652174551557,2907
2021-01-21,0.0030764643627577306,2909
2021-01-22,0.003398848924833895,2890
2021-01-25,0.003294273935353529,2878
2021-01-26,0.0028289557618922582,2896
2021-01-27,0.0025782248678772094,2911
