word,sentiment_score
盤前,-0.07906300300100949
90,0.06110722914700567
躲,-0.1818262306835474
++,0.12211189366156815
選舉,-0.05071726158769203
文,-0.09417415174930885
第四,-0.01984576615998779
這些,0.09418524774101228
除了,0.09901679469573012
戳,-0.2139303588588083
挑戰,0.10791574734808496
瘋,-0.27420289610371296
那種,0.013654700392246645
衝啊,0.09371407780499233
如何,0.0838844870887894
講,-0.13157641503085996
好帥,0.15256504396165044
大單,-0.25912809882730126
中鋼,0.11342049647184364
2367,0.14633897080384864
底部,-0.06425114107900852
銀,0.1316545988014916
夢,-0.0072781214515018405
回頭,-0.08047732648207401
股利,0.005242612965803174
年前,0.07141094168691269
月營收,0.0828672647484397
版,-0.03798851320384969
無,-0.0048437841268905634
船票,-0.1671850363346138
棒,0.03734622912467022
弱,-0.2862993766627058
守,-0.11443314428621133
全世界,0.036355368455538904
提款,-0.10848301727417739
演,-0.15656120455232828
v7,0.044530611837515104
ㄇ,-0.04223842258902564
標,0.15409305358786565
基本面,0.07332405847326522
複,0.033144702250323003
選,0.10705103984717655
下週,0.09433546480016877
尾,-0.05136168132663053
穩套,0.17824412891576835
內資,-0.1735819441878029
手,0.020831384429186535
爛,-0.21765449461944672
爆量,-0.09240155945454671
搞不好,0.015650605942315616
盤整,-0.2500820637487268
ㄌ,-0.10954399764553009
價,0.13573693225901076
答案,-0.0813230856933069
不演,-0.10288328691750295
割,-0.2567128389661922
貨,-0.17249166022527887
月底,0.15055439089952055
進來,-0.03230642025611561
xd,-0.08525355495006777
2349,0.2607847363436948
羅,-0.0029807258692055604
沒人要,-0.22759140815474815
別怕,0.08947279731976772
上船,-0.10221716419347951
向,0.152326531035808
南電,0.11442465744781873
短線,-0.07728689416206605
司令,0.018775457725177244
高空,-0.08441978236718403
ㄧ,0.02280154504965587
昨晚,-0.03608338708954325
現貨,-0.05705436599397921
繃,-0.2612786698077867
ㄟ,-0.06805370725356989
700,0.03844336016971719
ai,0.07882042771524683
13,0.003093897724734437
直播,0.06439949207679196
萬六,-0.0578179726244399
妳,0.11849933804247569
填息,0.1285974396495068
│,0.0784943747286126
波段,-0.0010193352416953054
地板,-0.10537321423031121
變盤,0.12981143930785513
AMD,-0.10050711764130081
心,-0.14174047679606055
呆股,-0.03955750643364144
空下去,0.015110885846098054
台台,0.0024479644532667657
附近,-0.07087804090526176
記住,-0.004721850709424105
發文,0.01979147030466824
幾次,-0.030399584264265884
大人,-0.08856692425443877
all,0.08070671366682815
V7,0.029566094076364006
ㄏ,-0.23424651800835686
比特,0.017939314871549688
美,0.21277906153367535
金金,-0.07474584117854807
頂,-0.11144446883869562
護盤,-0.07731550593716602
妖,-0.07950195411921944
討論,-0.03536893296744956
洗碗,0.014798835720069032
葡萄,-0.07368387197862651
威盛,0.2111695769426739
建議,0.04969770667735689
富邦,-0.043159297203761306
怪,-0.28095555902627517
丸,-0.15831114637963628
鍊,0.10415845563642435
山頂,-0.031884349337867914
一檔,0.0927221787767601
a,-0.06279551881700415
散裝,0.10763040970513421
過年,0.22498248943267085
天崩地裂,-0.1484934461906325
洨,-0.30451434689759294
明,-0.06422642228076447
開獎,0.06806999330973604
窩,-0.1205405223901071
成交量,0.06354006964918378
樣子,0.07279134645598341
週,0.06592588882774313
糖漿,-0.10185809597326956
▽,0.11223617961552665
沒量,-0.2924050756319841
」,-0.03909820713055416
看過,0.0511635444173754
爬,-0.11192453609341677
價差,-0.13599227549583714
回測,-0.23725059396133547
小台,0.04071715546512688
沒關,0.052214943427028454
反串,-0.240439440645227
上下,-0.24108251516217621
躺,-0.029359277308345817
講話,-0.1401336664025981
字,-0.029537293231851038
銀行,-0.08789900555571788
飆股,0.12184620644754943
桶,-0.12350177057326346
鑽石,-0.04918651549157996
買進,0.15077721041001826
理由,0.1328875203736439
給我,-0.0046314230825796835
元件,-0.023551370882209346
亮燈,0.17663235975155114
起床,-0.11248253072612528
凹單,-0.14269116410473745
換,0.07905977765659125
畢業文,0.020296569359016012
砲,-0.3360021134866133
口,-0.08040379167782516
飆,0.02493233028691669
這禮,0.029654118078385406
某,0.02249446882283523
ADR,-0.08451047094100156
