word,sentiment_score
 ,-0.033362349685728376
了,0.04056764196903985
的,-0.05610554568744397
，,0.07063428620384528
是,0.11855197688466014
我,-0.11104894312474113
？,-0.11100760474880013
今天,0.033057760316873616
都,-0.12831218825350413
就,-0.031230134676220843
?,-0.025965203047795243
嗎,0.06676475885236638
要,0.12781788849519285
~,-0.07471010510054694
在,-0.06991697115926254
!,0.09434634073270418
有,0.09543974751333065
！,0.0221665019855837
又,0.03976129525732112
買,0.06313708910597932
好,0.11356171416358656
啊,-0.13963956547220574
不,-0.22432656715567734
你,-0.12613942755939583
也,-0.15008710037498688
=,-0.17434194358364039
...,-0.13270548618376907
沒,-0.2648124931924354
吧,-0.04216239018171544
多,0.007557069935269236
啦,-0.0590618715894714
來,-0.11037323116059622
說,0.030611171382004695
看,0.07704751979638501
被,-0.2148274426117205
真的,0.09661864577439722
跟,0.10465385496020502
跌,-0.20996188420579528
賺,0.08119940384412748
到,-0.04901829923591213
會,0.17095472653832472
明天,0.038081979749092755
怎麼,-0.014066662439926408
GG,-0.13965871108767766
…,-0.10598959132962218
XD,-0.20071016379958456
人,-0.17422224781086082
就是,-0.02676383498689208
空,-0.16415402105832344
錢,0.13144290251866267
台股,-0.04070869790096215
很,-0.019981573107025707
大,0.17743469987913213
。,0.009971372233823666
再,0.11076339445095208
～,-0.018368793890446277
QQ,-0.2531311012539965
漲,-0.12434130271146165
+,0.04742696116018066
死,-0.43036053794103685
老蘇,0.02815109515911287
喔,0.07252307753634954
軍,-0.2615099502131821
阿,-0.17054277448254118
笑,-0.1954494642259449
去,-0.15271736018266702
上,0.005418019026100014
拉,-0.004531689854567408
昨天,-0.12579458245106964
等,0.09797835820357874
才,0.307494223614475
賣,-0.12449020445655928
現在,0.019967793480293643
@,-0.05213664055415917
大家,-0.028439477858278082
什麼,-0.18491808854640185
嘎,-0.30677496426067663
後,0.026844356886368204
做,-0.025560968313959313
長榮,0.08417413581434044
..,-0.1588684246294628
外資,-0.13611494422189585
V,-0.24819751118664563
殺,-0.27532651273996084
對,0.048650134890279216
一堆,0.18034467774497046
有人,-0.23042983887840177
想,-0.04751771116258626
他,-0.10695988522339692
美股,0.11463903149999724
快,0.022266549661807956
",",-0.10120916612203072
月,0.0359655374339059
惹,-0.1350568700523039
崩,-0.21088496127509815
這樣,-0.21527239697018802
漲停,-0.05895110140654386
一下,0.1677224529596781
誰,-0.2600630990244787
為,-0.020424734357141056
^,0.05728552087281004
-,-0.001717925174101309
點,-0.05824437808949267
囉,0.10563308444806041
老師,0.18837629332110728
吃,-0.1421715052683492
股,-0.0006962731407302355
那,0.060729459952011317
自己,-0.13662845960129705
....,-0.1737165249125777
跑,-0.0666181399992754
繼續,0.12994309843334165
99,-0.06969656243269128
.,-0.14150839132924056
散戶,-0.17950257311316045
股票,0.04005533170178028
下去,-0.11698926777240155
1,-0.04052697067784695
這麼,-0.18282329937087347
台,-0.15714374909601775
讓,0.06718898529903174
下,-0.2237366845395182
小,-0.07857373069162178
比,0.0587804366292996
是不是,0.056124269151151006
玩,-0.16279498826749733
(,0.014763256205799352
起來,0.059998395669831034
2,-0.09303366866551081
:,-0.0010011474731854812
可能,0.003993316720735446
高,0.08254615627237477
/,0.10446398747506504
萬,-0.008497126510430345
一個,0.022600448843429342
航運,0.039119404359588356
嗚,-0.23617509290463579
：,0.1424295002730518
得,-0.06184560617813227
撿,-0.08382802841578361
還在,0.021722713991223136
10,-0.07873202757962962
每天,0.08460658317062339
啥,-0.2135322493462184
呢,-0.007596872123131089
喊,-0.2414004660039781
這,0.04856552426211318
爆,-0.2758395751226516
完,0.025637956350495282
到底,-0.20138562716170555
gg,-0.16552508611279027
怕,-0.05338020159093495
該,0.026995450563392094
能,0.21640985822527498
話,-0.007649099911734161
只有,0.03699318698987659
),-0.01565446157552452
出來,-0.1159017940130469
還,-0.029612617286893544
大盤,-0.15572745814078875
跌停,-0.06635778249389522
搓,-0.21129726216793548
個,-0.09360186736412686
太,-0.11658335643832345
小道,0.006250187534653818
進場,0.07073263932195537
塊,-0.10693506497758126
一,-0.032303352994282615
把,-0.007028449685118117
3,-0.02146107238536158
開,0.049081353674796394
前,-0.03842332376119636
盤,-0.20030439021793303
台積電,-0.08178381211536745
著,0.0996653981007213
各位,0.09045047064083607
中,0.07741248560330899
但,-0.14052912183553676
回,-0.04325853419534288
開高,-0.1283649697826702
倒,-0.1602542789998806
沖,-0.050538871732113334
拜,0.022988432044256296
夜盤,-0.10071014071882534
主力,-0.10609666578338248
一天,0.10155771520599337
幹,-0.27556278718556343
空單,0.025925018292664918
元,0.06623225198876305
收,-0.1627650981773379
期貨,0.029278223013486728
持股,-0.19580454678423626
只,0.0483855060757205
結果,-0.05520624568547797
噴,0.025986037625109464
陽明,0.09465453455193966
如果,0.13641899124098725
放空,0.10543795871139708
最,0.10777200269232598
最近,0.13495259826745115
和,0.0059817591367603675
讚,0.23055893537991345
叫,-0.09065316394270852
年,-0.13676672576081628
爽,0.2068610178657204
撐,-0.07596288424857724
鬆,0.18279906502930118
真,0.24757881765237874
時候,0.2030271558063242
停損,-0.11208642433014203
尾盤,-0.053482328331845866
之前,0.0955042767625286
低,-0.04822346778870227
等等,-0.006748956740543144
折折,-0.09475809789277795
只是,-0.15073862817248235
A,-0.3225728210393758
嘉偉,0.18163016496322065
長,0.03313434943340859
走,-0.05784936270241113
欸,-0.032966321353468976
出貨,-0.296405542687451
多少,0.07665353929664484
先,0.07989660798479996
這個,0.037571094860206954
台灣,-0.06926335836907514
5,-0.09967603003101357
